TR:BT549:CellLine,TR:EGF:Stimuli,TR:FGF1:Stimuli,TR:HGF:Stimuli,TR:IGF1:Stimuli,TR:Insulin:Stimuli,TR:NRG1:Stimuli,TR:PBS:Stimuli,TR:Serum:Stimuli,TR:GSK690693:Inhibitors,TR:PD173074:Inhibitors,DA:ALL,DV:14-3-3-beta,DV:14-3-3-epsilon,DV:14-3-3-zeta,DV:4EBP1,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:53BP1,DV:ACC_pS79,DV:ACC1,DV:ACVRL1,DV:AKT,DV:AKT_pS473,DV:AKT_pT308,DV:alpha-catenin,DV:AMPK-alpha,DV:AMPK_pT172,DV:Annexin-I,DV:Annexin-VII,DV:AR,DV:B-Raf,DV:BAD_pS112,DV:BAK,DV:BAX,DV:BCL-2,DV:Bcl-xL,DV:Beclin,DV:beta-catenin,DV:BID,DV:BIM,DV:c-KIT,DV:c-Met_pY1235,DV:c-Myc,DV:c-Raf,DV:c-Raf_pS338,DV:Caspase-7_cleavedD198,DV:Caspase-9_cleavedD330,DV:Caveolin-1,DV:CD31,DV:CD49B,DV:CDK1,DV:CHK1,DV:CHK1_pS345,DV:CHK2,DV:CHK2_pT68,DV:cIAP,DV:Claudin-7,DV:Collagen-VI,DV:Cyclin-B1,DV:Cyclin-D1,DV:Cyclin-E1,DV:DJ-1,DV:Dvl3,DV:E-Cadherin,DV:eEF2,DV:eEF2K,DV:EGFR,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:eIF4E,DV:eIF4G,DV:ER-alpha,DV:ER-alpha_pS118,DV:Fibronectin,DV:FoxM1,DV:FOXO3a,DV:Gab2,DV:GATA3,DV:GSK3-alpha-beta,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2,DV:HER2_pY1248,DV:HER3,DV:HER3_pY1298,DV:IGFBP2,DV:INPP4B,DV:IRS1,DV:JNK_pT183_pT185,DV:JNK2,DV:k-Ras,DV:Lck,DV:MAPK_pT202_Y204,DV:MEK1,DV:MEK1_pS217_S221,DV:MGMT,DV:MIG-6,DV:MSH2,DV:MSH6,DV:mTOR,DV:mTOR_pS2448,DV:MYH11,DV:N-Cadherin,DV:N-Ras,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:NF2,DV:Notch1,DV:Notch3,DV:p27,DV:p27_pT157,DV:p27_pT198,DV:p38_MAPK,DV:p38_pT180_Y182,DV:p53,DV:p70S6K,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:Paxillin,DV:PCNA,DV:PDCD4,DV:PDK1,DV:PDK1_pS241,DV:PEA15,DV:PEA15_pS116,DV:PI3K_p110-alpha,DV:PI3K_p85,DV:PKC-alpha,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PR,DV:PRAS40_pT246,DV:PTEN,DV:Rab11,DV:Rad50,DV:Rad51,DV:Raptor,DV:Rb_pS807_S811,DV:RBM15,DV:Rictor,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:SCD1,DV:SF2,DV:Smad1,DV:Smad3,DV:Smad4,DV:Src,DV:Src_pY416,DV:Src_pY527,DV:STAT3_pY705,DV:STAT5-alpha,DV:Stathmin,DV:Syk,DV:TAZ,DV:TAZ_pS89,DV:TIGAR,DV:Transglutaminase_II,DV:TFRC,DV:TSC1,DV:TTF1,DV:Tuberin,DV:VEGFR2,DV:VHL,DV:XRCC1,DV:YAP,DV:YAP_pS127,DV:YB-1,DV:YB-1_PS102
1,0,0,0,0,0,0,0,0,0,0,0,0.606248037958,0.918549497344,10.6112613145,2.24737600878,9.51547302447,12.5295269007,2.40820872833,0.291541299543,6.19717049627,0.401398444535,8.42240844771,7.11070259685,2.90495335668,0.506326102166,0.951866569579,1.12894605616,9.61376968272,0.414581133336,1.0290673464,2.39464846285,1.33655547312,0.901555443767,2.39821355551,0.187490416813,1.04492800169,0.607758693545,8.55047558508,1.077387648,0.697291099738,0.459139627281,0.825854343581,2.80816337142,2.06669614987,2.06971327142,0.110441581487,1.58563549828,13.4915285755,0.119755017482,0.195701306593,2.14092629032,1.3193989009,0.90984114953,1.02330031381,0.815465636874,2.24173134515,0.200368290884,1.04041300374,7.21942124566,0.683639867347,1.58176702297,2.44669482872,1.50622613927,0.0465708477684,3.72281229806,3.04992213564,1.11464788773,0.225465170756,1.26033885676,3.87865501074,6.82076057862,0.0253142984402,1.00551413693,4.92074253508,1.21869037598,0.279166634035,0.147641539391,0.257037276949,2.70194518978,5.17481078585,2.85730687708,0.388634034795,0.468248104743,0.227337226674,0.600946962842,0.251072122946,0.0835582779348,0.168326657161,0.703580378848,0.973291643971,0.749835327087,0.115976304372,0.37306135845,1.35359373409,0.133580870981,1.75238732427,2.04211253217,1.1022078889,1.84908582305,2.81711770981,1.16066656606,2.46990944907,0.553646203772,0.569388780608,0.303071743186,1.20327690852,15.3655454749,1.84788836143,1.67745217867,0.355654633964,1.04590360103,0.620757436291,0.573327554312,1.36352396901,1.07505869903,0.802981090034,1.29551765398,0.97063603214,3.66813783027,2.34911451081,1.10286809491,0.173397083157,1.01292049992,1.05982888309,1.52157314028,0.761871180519,1.53182404767,1.80013579681,4.36120421647,0.394864359018,1.44335114931,0.110480653403,9.25889007408,0.0494156469322,0.210099778801,1.34628919046,0.930439068011,1.6074432148,0.817026804458,13.0250712946,1.28875016492,2.69436819413,11.48927261,3.67075898821,0.531228126575,0.9965653886,1.56017570554,1.75522790122,0.593386667539,0.748608002813,0.629645540233,1.55486485596,0.727804972059,0.546131149284,0.990230258258,0.0739107049465,2.00222753711,0.728556384152,0.961242357063,0.596700304911,3.53750555937,2.56509220007,1.07946105481,3.55590021528,0.510210947569,0.0331094763345,0.431378441709,2.75861984154,5.78965055855,1.52992888488,1.92553571447
1,0,0,0,0,0,0,0,0,0,0,0,0.612121132614,0.974080886548,10.221924398,2.23841005168,9.63037241287,11.9786163183,2.14580788095,0.390852893463,5.91186615896,0.409080603881,7.36481778262,7.4888844832,3.14283243818,0.555363874777,0.954767544775,1.29826681856,9.3591300402,0.440444444761,1.0181307123,2.28570083185,1.29109441176,0.886737352992,2.20115175971,0.199526192985,1.13244331173,0.715086657539,8.49390062057,1.09989917694,0.700495129639,0.492398704127,0.839372743431,2.71366927928,1.74535162103,1.72573471125,0.111286052208,1.48319810427,13.8643295393,0.141003454968,0.214952362085,1.96128477319,1.25847451144,0.918040580471,0.92844953889,0.841355367755,2.06843849132,0.197010334419,1.03785859049,7.06335767223,0.693304692904,1.53545469417,2.16747281982,1.50737850375,0.0518491819063,3.3753118081,2.9343397098,0.959935342639,0.253847530115,1.361321571,4.06162336959,6.59520207602,0.0251847142651,1.02954275176,5.11162500431,1.32071843046,0.266241967871,0.150315283439,0.29707706989,2.50225203905,4.85435854709,2.57715174187,0.379834897811,0.498353088344,0.220643204497,0.674024739847,0.188457708778,0.100144681826,0.168738793242,0.706699809941,0.89069433671,0.763092900812,0.117309689057,0.357531765945,1.19284704867,0.131010558664,1.59074170336,1.80067800842,1.10658562063,1.73226540736,2.51567373162,1.03207691518,2.29151761389,0.607614888125,0.673919357483,0.335656980786,1.11977252797,12.3593738576,1.73329933559,1.64536554401,0.379048006617,1.02376860631,0.634977124629,0.568161971669,1.31247722386,1.10200927179,0.84618089734,1.22911080399,1.02504912588,3.62086854034,2.25945014966,1.06390052675,0.186846272128,1.01291464784,1.06858794955,1.48648651866,0.82645122562,1.45416361108,1.6187814602,4.20569438352,0.409833355748,1.52282648029,0.112330926466,9.06270043764,0.0523736931265,0.21840349316,1.289836806,0.910739085192,1.63225455572,0.7457149925,11.7307522595,1.26556256421,2.40279771185,10.4915847886,2.43920976845,0.550055812896,1.0666761739,1.36326518767,1.66773853928,0.634188778393,0.698723115986,0.663243043658,1.49200130257,0.762304621751,0.538243826802,0.964688650968,0.0888561782665,1.71655314007,0.815814491344,0.963515376295,0.560458233721,3.63371462157,2.54806700559,1.06399684441,3.07774668943,0.54267965003,0.0233736498011,0.465855259047,2.55298559612,5.35333823175,1.68890963408,1.66848999801
1,0,0,0,0,0,0,0,0,0,0,0,0.555129934167,0.874693981648,10.1819209399,2.24301796039,9.19810007633,12.9629259332,2.40112896744,0.303748837729,7.58435779997,0.418522712766,7.73892446004,8.13708222114,3.22183686776,0.508680835337,0.944481531568,1.16934028066,8.85773570749,0.37412298808,1.03333064431,2.63130386285,1.23666841822,0.936055506929,2.13145625067,0.166161870088,1.1309557392,0.636862696117,8.52582598958,1.00525902366,0.653774057913,0.452336619317,0.817114468259,2.99978964225,2.01889093684,1.98436932582,0.110557842881,1.30010928375,12.8751558481,0.17873042678,0.210691806127,1.93127825685,1.30020749394,0.867728542109,0.978292376466,0.797803822265,2.30280381825,0.182849427722,0.913078475419,8.05338410117,0.65437827363,1.47612379041,2.04300302112,1.64849871848,0.043514772788,3.20809268097,3.08010181167,0.975055189243,0.224870608192,1.31504722321,3.98902868676,7.20519621727,0.0255834438722,1.12436623694,5.53259814759,1.37648703509,0.230585893676,0.149943459378,0.267510703191,2.73316292385,5.4848149825,2.81039878211,0.339780793156,0.431881272348,0.207661580028,0.672122841979,0.173893966407,0.092714032782,0.15302277864,0.634121115785,0.870153669116,0.800908735045,0.111168980315,0.343230639104,1.21534809811,0.114242145295,1.66088041026,1.8859804491,1.08103824335,1.86643174231,2.85378203111,1.13001065926,2.26615406506,0.559080633638,0.595965525946,0.295352447534,1.22335935307,15.0072936034,1.85780565005,1.76124340638,0.33697566073,1.00229130116,0.599776111151,0.49877720445,1.27195420519,0.924728507299,0.729319244742,1.23651067044,0.914966756804,3.75583960027,2.20631021695,1.06738994827,0.172041198335,1.013009181,1.02918503275,1.19678148452,0.733086044319,1.489071926,1.94334383036,4.870621483,0.383091695607,1.40429666966,0.0951122469691,8.82251112664,0.0631591992427,0.211624077229,1.266148002,0.94906182051,1.83589170431,0.67307770485,11.9599369715,1.28300777173,2.48450502274,12.406705373,2.67370539526,0.513244953257,1.01246628237,1.30828248644,1.89776682162,0.590361827866,0.692382741108,0.592480433981,1.48107544095,0.684131208215,0.513537839653,0.925666232959,0.0844122835038,1.78886291395,1.03134080686,0.883825338424,0.549556191391,3.70106749938,2.77512795695,0.941283755488,3.42427682936,0.522485605839,0.0203083901191,0.421368543196,2.55384999191,5.5313719538,1.54457748149,1.82509936984
1,0,0,0,0,0,0,0,0,0,1,0,0.602648311119,0.902404275301,10.6869650069,1.92634234177,9.50359415381,10.8561074106,3.12333520108,0.414400027792,8.96359771835,0.422230200495,7.74684364995,9.49417146352,4.18695253703,0.492288782394,1.06387382496,1.19561802226,9.42502231325,0.377465527032,1.10950558126,2.58131821427,1.18190193089,1.01535747789,2.35671416422,0.158301189569,1.10720561915,0.586825517216,9.37616926748,1.02677162246,0.66245250571,0.498047521608,0.851836647084,1.92137442823,1.98046387519,1.80888146104,0.116832210616,1.79940111485,19.0006973199,0.161843854825,0.2049864612,1.74569702814,1.12206230101,0.916854367768,0.979829485657,0.736908395802,2.16334981807,0.242690890737,1.0030650725,7.98244644634,0.640967398416,1.28692630407,1.96208813702,1.54973279875,0.0468449309868,3.44728628849,3.23017980598,1.11760295304,0.246223352722,1.34289031053,3.45532302956,7.24216476121,0.0266080762801,1.09198681431,7.94050489613,1.22631379667,0.216101153316,0.175300772151,0.360940107505,2.94581480459,5.72466369,3.18398693031,0.37177306375,0.50757076619,0.222639496292,0.693169094289,0.241035543239,0.106223372735,0.167965636908,0.686934255651,0.797421498406,0.701390920375,0.124463653588,0.207334764017,1.05038514763,0.096744372483,1.67855210448,1.39867631954,1.15740426851,2.04071371112,3.72849312128,1.28785169424,2.11782306571,0.469403796327,0.59874699688,0.365591684391,1.34689691574,18.5051044271,1.78173011208,2.49567463818,0.393672071658,0.98132468875,0.581614705126,0.499660492223,1.26531182291,0.930822610034,0.744217741148,1.11819065634,1.01583224882,3.09648180097,2.26383479124,1.11093286139,0.15821992759,0.981192091563,1.01929082752,1.37209529461,0.714599798332,1.36626295803,2.16277228464,6.13257956605,0.434925323108,1.50424766977,0.185190708132,9.6573494143,0.0432968753923,0.204113852411,1.35545732179,0.928056817524,2.18825713103,0.733041105802,12.4627642877,1.47206150216,3.13696829239,8.94795178046,2.95588000487,0.32075070777,0.990250832349,1.28955236043,1.69801826187,0.522034749168,0.767269036678,0.557154529992,1.79744748377,0.690003340203,0.558854449733,0.785236892916,0.103887318084,1.47590016713,0.962355507313,0.853388414478,0.560599776337,4.04540049565,2.7403792094,0.831888903815,4.33116117993,0.636750159896,0.0172472863425,0.450107418783,2.34049663507,4.56537099318,1.74668550988,1.86431743384
1,0,0,0,0,0,0,0,0,0,1,0,0.698389079983,0.988951359373,8.0601203036,1.97021226145,8.05425028882,9.37221210294,2.4608739121,0.472864152799,7.45168821147,0.4933375336,5.90907585218,7.74255780145,3.32353848857,0.511501854692,1.08159546917,1.16702925775,6.95729871702,0.478660760515,1.03221300478,2.16171376118,1.22618226492,0.895390576757,2.2338327591,0.188062479742,1.13869162506,0.620064219187,7.91674211161,1.16351649783,0.693313497891,0.55819896955,0.834462343562,1.38808366605,1.69669515139,1.67728072216,0.124567686136,1.76051141467,15.2900510695,0.134161035583,0.231214127016,1.75179471671,1.26934988343,1.01900180094,0.95449768141,0.811291929611,1.75391511809,0.268002674723,1.0773097586,5.96390500985,0.725434083628,1.28883339403,1.98885207437,1.61450588004,0.0520360078084,3.18863534069,2.64356305605,1.15567293764,0.264762356971,1.50143649348,2.88622568939,5.52062718073,0.0273717357773,1.05959101647,6.44840643173,1.1758766651,0.30837651049,0.193172578484,0.34479571283,2.3887281343,4.52460209737,2.5416418533,0.399428711413,0.556080711192,0.2319149822,0.660401618119,0.282741539144,0.129661102493,0.199084917676,0.7511875369,0.846252839891,0.681380424295,0.143496526792,0.228209603162,1.09236225078,0.122916256817,1.51293586377,1.3031296732,1.14882113605,1.84649786862,2.90726856031,1.22475257706,2.3078029779,0.523998572005,0.608465661414,0.408462252891,1.18220114358,17.1500557878,1.62323556426,2.11491233599,0.461997005025,1.00726724555,0.657964407721,0.573557697714,1.29671634124,1.08680340241,0.824502161124,1.03929885428,1.02133520633,2.81614856378,2.03083063067,1.01131323957,0.226919932685,0.977760846497,1.01981720765,1.49517714673,0.782980598922,1.29676140502,1.90752865077,4.76435533835,0.469375556838,1.52026391465,0.186228921005,8.82793171503,0.0495010468965,0.25566090356,1.40176836417,0.949682207181,1.78685958784,0.819516428182,9.12453454094,1.42621221592,2.43553337867,7.12763173766,2.9401017379,0.35044841375,0.946269510356,1.32276943439,1.5890770528,0.594829517279,0.796731498315,0.618031868614,1.48542745337,0.747773170379,0.594182148251,0.839560077196,0.110584200735,1.50928251636,1.0469283371,0.983944814003,0.628887961987,3.84456404888,2.26581250273,0.986083978608,3.29918019255,0.596394399184,0.0220743325732,0.541286476477,1.95466296992,3.65807918092,1.61248767152,1.57783298758
1,0,0,0,0,0,0,0,0,0,1,0,0.602211324734,0.981193715518,11.1545814113,2.26207924354,8.60114076048,10.5661380308,2.92678670736,0.505414743384,10.0555837912,0.429631295683,6.75633791043,10.7238651632,5.27000628226,0.524802563667,1.15977513148,1.17742050327,9.29947094688,0.393411306992,1.11221855108,2.44174722763,1.39726888071,1.01892015694,2.4498164888,0.171375714696,1.02881709331,0.604215312129,9.46114773939,1.16600878699,0.718371694434,0.486970958745,0.882965413597,2.36930982237,1.85445584925,1.84380716833,0.112501805239,1.73528361177,18.6510520875,0.160785197828,0.220361851475,1.86778969069,1.22945190458,0.792474328153,0.979266000902,0.744325098182,2.04096125038,0.245938933653,0.870734313517,6.27942444502,0.701245249579,1.16915430607,2.09879040078,1.65796004473,0.043620324347,3.28237519675,3.23070687091,1.09458105648,0.303658302554,1.36272741548,3.37238004268,6.45688295197,0.02378263912,1.09952161721,9.14562299326,0.941727148308,0.281461670566,0.170369329827,0.323899508418,2.55128961301,5.79564939207,2.97877134147,0.343630313377,0.603491341197,0.232419630749,0.649113108326,0.255011307194,0.0915153854249,0.160914397546,0.783765804313,0.845214778311,0.628532250133,0.101837203908,0.229158837072,1.06617070324,0.10184604666,1.68600908086,1.27638448802,1.08266815245,1.78513617939,3.51887774184,1.2842362166,2.22603789505,0.543857753112,0.666763641955,0.323212300441,1.18957460124,16.543600434,1.77969868847,2.23212610883,0.417357690901,0.999685523299,0.628802634707,0.509920040409,1.24830499033,1.15060645155,0.707487137182,0.998946155906,1.00978053147,2.60533969741,2.07898177576,1.29990018311,0.165182622254,1.01133225856,1.08258352995,1.06794463628,0.759059928647,1.2575453559,2.11803546241,6.0230116676,0.413449959284,1.44526343312,0.144168951408,10.4355101501,0.0433023981417,0.219659061352,1.31852400552,0.865673605717,2.23667050836,0.68657568321,12.1542229381,1.46689194229,3.14308757838,7.94798000232,2.69123094146,0.39292920459,1.02571873831,1.34746431424,1.72099673894,0.589076287173,0.811000736471,0.576213182886,1.68421642769,0.693617935239,0.525632856294,0.91199965748,0.0916414610227,1.70968502447,0.722118368887,0.829833779103,0.558400089413,3.44260429656,2.74348186187,0.906474980298,4.24206690422,0.664493280881,0.0203598439453,0.464708417887,2.80228935764,4.39560675411,1.43994378731,1.69411977057
1,0,0,0,0,0,0,0,0,0,1,0,0.66084074566,0.948274425819,9.99305486985,1.99867999638,8.00567688297,9.76325022914,3.04282756858,0.377994090352,7.00017243476,0.418269139326,7.01528364308,9.33845860671,4.61303031836,0.579259804486,1.02777404773,1.08136560489,8.46799403627,0.416992338864,1.04105886102,2.28266857686,1.58961479937,1.06386833297,2.36800771009,0.184473984253,1.01293350442,0.608993295424,8.85907494076,1.24457412986,0.770374633258,0.505287699197,0.83122710856,2.49574038865,1.67113721632,1.46834310486,0.124393637325,1.80722451897,19.2216824696,0.135651872959,0.223311974243,1.98546125697,1.19723175936,0.814217176893,0.95216701917,0.806007339612,1.96902567227,0.246215266968,1.28370938424,5.6171727313,0.660405773654,1.20183182138,2.19010201218,1.72228359938,0.0462650517333,3.40528605959,3.11869411887,1.08948613555,0.27493218348,1.38619943286,3.33416035157,6.37396020694,0.0255471746979,1.21864094758,8.36373524691,1.16691547131,0.268228658512,0.181505052696,0.311998971698,2.51393264796,5.22271175758,2.80205166011,0.387561193567,0.606747555591,0.217284788677,0.671375412687,0.240164116598,0.106867967525,0.175484773415,0.782409236766,0.849803900337,0.585420228488,0.106119788856,0.252284549187,1.18901015378,0.104599816611,1.77871110939,1.51480764699,0.858767023001,1.78696466269,2.49199827603,1.05684824444,2.30592311567,0.544243048083,0.630346854971,0.330779168389,1.11068152445,15.7903073899,1.78694636328,2.37477928259,0.400086267639,1.08077262667,0.658236392482,0.524965716217,1.16845862335,1.0468491116,0.777747603418,0.976695405557,1.02219099233,2.83069096656,1.98730759835,1.24875456612,0.184784248033,0.9984903988,1.07771139503,1.79999404958,0.760220401963,1.32449767415,1.88022060245,5.25069012605,0.451618022501,1.49893886176,0.122220924773,9.55420455593,0.0418220654377,0.226311264275,1.36581708264,0.949205547502,1.75113855128,0.785294620468,10.4095361932,1.4694537178,2.56042167064,6.64076697558,2.62235435182,0.364152130606,1.0051819501,1.43341560457,1.90756734534,0.626571698861,0.760816104797,0.586181326577,1.55901867669,0.727440437784,0.563336718164,0.925704559059,0.0920027696107,1.71233007451,1.20904332507,0.92495955744,0.620382087342,3.98750152686,2.51829962585,0.989740225957,3.66917987864,0.661417190476,0.0210638375353,0.460801426903,3.09832856326,3.93597916629,1.73932495538,1.73216277472
1,0,0,0,0,0,0,0,0,0,0,0,0.533254005445,0.872123727887,10.0588426239,1.52642428156,7.44185487397,10.1927459009,2.51290135246,0.430222543124,8.96921875242,0.425837070682,7.0409430146,8.27889354228,4.41990882386,0.469966310549,1.15366747952,1.09438911135,9.11294714738,0.356739238145,1.09532919837,2.34698850073,1.45089068931,1.06430905097,2.47029147283,0.149134089547,1.07803822672,0.583803441768,7.42891919716,1.07484799348,0.632181751947,0.42435521323,0.891152227362,4.1223365446,1.97494221404,2.2792168607,0.112264935048,1.76852111412,13.5867052373,0.188895629088,0.185856328068,2.14655667332,1.18726786538,0.790046570229,0.926242890049,0.756470115785,2.17752586166,0.23034324752,0.849675137865,7.06645587561,0.677901172538,1.42276853903,1.95588567583,1.64275790026,0.047103652982,2.98397578732,3.0269274993,1.1103884067,0.248304826251,1.42382779334,3.70552029136,7.0403074968,0.031132538916,1.10994342002,5.4058506645,1.14643131939,0.215429437765,0.154367545326,0.332041797354,2.58052443446,6.04729378783,2.9981014378,0.374936985623,0.464162588178,0.220460474404,0.704141230061,0.206264448464,0.103939262834,0.149916075541,0.683800031467,0.849905973391,0.65723684202,0.104761913425,0.584784705794,1.1150455062,0.119905730658,1.56306172507,1.72636935688,1.14194833558,2.00162690701,3.6546793197,1.35947659255,2.77066326118,0.453366699946,0.600205572384,0.275374655706,1.42507564174,17.6297189836,1.78048694099,2.27409272291,0.364356434597,0.938683989323,0.634497093838,0.499087974351,1.20618618309,1.09187585078,0.71509555527,1.16462347103,0.995615006861,2.84094113585,2.02379023251,1.19954993394,0.156021060583,0.972708205585,0.999285329823,1.0602072801,0.745449994383,1.45614213545,1.87012873657,5.53487161555,0.374725621306,1.60901663463,0.119415944835,9.04093598732,0.0404887887108,0.208692355109,1.29737912978,0.809745992579,2.14381192867,0.880100262382,9.63177399455,1.46698081249,3.34806562739,13.6074395441,3.33296693533,0.311643710966,0.944925011775,1.54225962323,1.79158022745,0.505705665103,0.799009751807,0.565617478775,1.59595323642,0.714501491131,0.522836619886,0.874681132477,0.0880604231064,1.60137574873,0.83434019853,0.820297412755,0.520285229238,3.47067476962,2.78665732694,0.828429818103,4.00690774699,0.633127064457,0.0180204207965,0.437027722906,2.42734652789,4.68858175535,1.45163623005,1.94158461023
1,0,0,0,0,0,0,0,0,0,0,0,0.599106916134,1.00860272644,8.72954419768,1.42908932363,7.06021720561,7.42426536373,2.76302988659,0.425750690632,8.12391492343,0.446075863819,6.18772193133,6.89144816684,4.16923776845,0.447756510078,1.12239286137,1.08781875784,7.04129615534,0.391983648838,1.0815122724,2.2793114141,1.57901839403,1.05805953342,2.32393051203,0.159740174099,1.05230288067,0.648708029065,7.8405902819,1.10344210461,0.689869267906,0.487488129837,0.876212003775,3.70176485404,1.96933643867,2.14618130072,0.109019755826,1.64113418694,14.1786586824,0.177522982269,0.206972148025,1.81629215248,1.2358717765,0.838060501526,0.987299616078,0.797745515893,2.00340916936,0.24687456792,0.87796338865,6.10543045185,0.703284359956,1.35503640041,1.89967771861,1.62810371369,0.0506829312088,2.9820063511,2.91353772139,1.09525865656,0.307999471669,1.49892504331,3.36883670212,5.38431598343,0.029812903661,1.08101209905,5.4478010886,1.08571064016,0.260277059355,0.168202831766,0.33137982289,2.53718258413,5.26699508163,2.90500009597,0.45455731068,0.604385175918,0.237063776379,0.76957866729,0.221345835807,0.110066822047,0.179407600087,0.799897088779,0.889161254723,0.802753974115,0.11729150266,0.824085660176,1.09174776471,0.138000445575,1.54997253247,1.63603678135,1.17673956225,1.87763350922,3.53105997703,1.38592439272,2.41407009911,0.511729218174,0.6306775352,0.299402070471,1.37920978051,12.0345770633,1.69850478821,2.26738862269,0.394157345332,1.01007529018,0.64642239219,0.515540660956,1.25766019994,1.18703713883,0.76386185279,1.22814806705,1.09874527806,2.60234516329,2.00614022146,1.37963138345,0.189800242177,0.991909138632,1.00022446714,1.06420393658,0.806527901216,1.29423953359,1.86875189243,4.74649876011,0.427505896277,1.72152921989,0.143271760614,6.96489686734,0.045100371681,0.221950747454,1.27390611347,0.920751536218,2.13237923043,1.0002727818,8.63530543978,1.55089218906,3.30233334222,10.7354628897,2.9259584107,0.355380423987,1.00990116725,1.20365638267,1.62464303037,0.56312968523,0.906932353194,0.658681514432,1.6444768345,0.883064563306,0.602166497306,0.845163779495,0.096883864481,1.49503193862,0.938503411404,0.856114754064,0.598823522039,3.53434305711,2.49783674106,0.873830297083,3.96131412066,0.659593103816,0.0198549298558,0.477405332539,2.38081615881,3.84213566534,1.54546865002,2.02473972086
1,0,0,0,0,0,0,0,0,0,0,0,0.664763286741,0.950581539704,11.273955937,1.98827285118,8.24792188895,9.56023666577,2.46109452059,0.45557917352,7.30599988445,0.452870426083,6.70979138863,7.70567992311,3.85220275655,0.49406788049,1.01884792815,1.16288635496,8.91139878225,0.406297287729,1.00650955414,2.29335694035,1.46823497257,0.976587577643,2.34919148857,0.162562878222,1.09430154871,0.624492228699,8.34292638064,1.03521139573,0.652508652638,0.489043810979,0.765640338056,3.47250334248,1.83813466626,2.15962916019,0.111268163795,1.73286980588,14.615210772,0.175888411932,0.197455179056,1.79807828798,1.24167830972,0.828407120845,0.946645982069,0.761397283544,2.0472499617,0.242773363074,0.97938118923,7.43170770704,0.672445902309,1.2472996461,1.98139435346,1.55123780734,0.0497170677188,3.07551007679,2.91321855645,1.15367857136,0.304419851159,1.38346840418,3.62157092626,5.97064248688,0.0314592508476,1.08831484363,6.03947478483,1.16086826018,0.267126741015,0.168875913878,0.371491897979,2.44000691412,5.3492712255,2.70753455029,0.428247711504,0.53507920084,0.229715902407,0.637297585448,0.226767525417,0.112924371073,0.171167663626,0.764269414953,0.779302925796,0.725908979149,0.119943956166,0.682930111825,1.0591868073,0.138646706563,1.62689703611,1.49200568,1.13729243971,1.97392038332,3.39164279365,1.32151761276,2.40541284749,0.487322742032,0.595178053108,0.321966573041,1.29017869076,16.6926937209,1.66977455135,2.1801204891,0.385790662042,0.887798157632,0.604844693457,0.522736774281,1.2464798645,1.10109180908,0.716728619616,1.18097932557,1.07790362717,2.67950278562,2.07064587374,1.29492728896,0.178361708077,0.965474351692,1.06690864683,1.18093239086,0.740186716868,1.27236240513,1.97090145418,5.32466574368,0.453506504422,1.73631224936,0.153320403469,8.75025263636,0.0479135411788,0.242603387273,1.36660316569,0.920536433681,2.15826305758,0.915066832092,9.73668568892,1.50127935936,2.9982411173,11.0818120428,3.90374873808,0.336062115012,1.0187939164,1.2756537452,1.64806230299,0.55153852389,0.807335470212,0.620296185784,1.60758328595,0.768041971037,0.565238662083,0.849111843061,0.105648100075,1.53140033804,0.931210770524,0.879642962147,0.598594366244,3.94383431819,2.29681563724,0.890642261275,3.75633936575,0.637446816409,0.0209374270183,0.466925762725,2.17516847112,4.12342720337,1.56179445007,1.91040077752
