TR:UACC812:CellLine,TR:EGF:Stimuli,TR:FGF1:Stimuli,TR:HGF:Stimuli,TR:IGF1:Stimuli,TR:Insulin:Stimuli,TR:NRG1:Stimuli,TR:PBS:Stimuli,TR:Serum:Stimuli,TR:GSK690693:Inhibitors,TR:GSK690693_GSK1120212:Inhibitors,TR:PD173074:Inhibitors,DA:ALL,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PDK1_pS241,DV:PEA15_pS116,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:Src_pY416,DV:Src_pY527,DV:STAT3_pY705,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102
1,0,0,0,0,0,0,0,0,0,0,0,0,2.70718242514,4.07787994593,0.705702728009,3.43162207085,2.00708132122,3.32458236008,0.77659163942,0.602941086926,0.939020606291,0.742696137323,0.573813566381,11.5516750769,1.55425375023,1.24302627206,4.32696679628,2.48805012466,10.1962821976,1.99748773474,0.363295608564,0.652109007701,1.50469413648,1.38688540735,1.074080954,1.33074557567,0.531972968905,1.0688778518,0.993965412108,2.011870101,0.301507089526,2.80060713686,6.9152621199,0.188728158107,0.729128590568,1.77442519669,6.09077234139,4.52767469611,1.7572466457,4.92922382669,5.37622608185,2.38271681727,5.00325909918,0.290060849604,1.83491086762,2.54245476394,0.58010702314
1,0,0,0,0,0,0,0,0,0,0,0,0,2.82247933466,3.98109012757,0.707498668169,3.41056451562,1.93998308648,3.37947563812,0.864493682362,0.636518996884,0.957936032317,0.810135256189,0.598857924667,10.6129681704,1.49509321844,1.10718204465,4.04255219799,2.51116204974,10.0237803065,2.09495385119,0.379118443877,0.702493496552,1.53899695006,1.41588246774,1.18242102235,1.36724160194,0.551208843928,1.11169682149,1.01959715035,2.3307377174,0.322037520533,2.75867826535,5.81639848362,0.200728458119,0.718593732151,1.76820387236,6.561605824,4.44447683474,1.86920477721,5.34284568917,6.08675612087,2.1743011231,4.88553423859,0.29797570341,1.87979722277,2.77557366507,0.571672664659
1,0,0,0,0,0,0,0,0,1,0,0,0,2.65872461387,3.97742235258,0.828856864524,14.9908004311,8.88070543634,4.38683876928,0.678168595032,0.602821189383,1.01740783206,0.744881906449,0.578812873932,13.0071854337,1.64042780534,1.41860008344,3.40835821588,2.03501582334,12.6045657555,2.40690397538,0.365879886167,0.66964091011,1.55862463253,1.21736636061,0.808979108498,1.25535240728,0.524595333404,1.01522563162,0.904746068923,1.25908592092,0.288102255717,2.88699729445,4.03257145331,0.211594969922,0.651488230436,1.89177475018,5.05384356875,5.16459614145,1.38948933649,3.91892307766,4.11192669099,2.31502264143,5.6349902861,0.297397308721,1.50749913514,2.74292957255,0.512443086302
1,0,0,0,0,0,0,0,0,1,0,0,0,2.9448185547,4.97844629128,0.611334180136,14.7091529083,9.4964606978,4.96983402878,0.677201951153,0.54271364406,0.862044301515,0.698347194626,0.562272352717,17.0649129042,1.68187933691,1.22177897981,3.75312095707,2.06314333796,15.2914562906,2.47205359532,0.294690923159,0.557881736952,1.42705179178,1.01899080643,0.796646915511,1.21493413129,0.450540863733,1.09603924862,0.919187627617,1.2069652745,0.250969816111,3.18258531149,6.38205671425,0.186392447579,0.649818029114,1.73166741042,5.77671828214,5.5155366141,1.26481168379,3.66666994744,4.14035794569,2.73489158567,5.40151051017,0.268826503925,1.79526636661,3.47515234978,0.501896396852
1,0,0,0,0,0,0,0,0,0,0,0,0,3.63772979503,5.29433527249,0.538152457229,4.63836931015,3.23810551818,4.9614125676,0.659564193256,0.536923523137,0.873601434497,0.71002670323,0.563949853656,23.0803531059,1.81399766097,1.21777149028,5.53224898217,2.8971343461,21.1928699035,2.48447201481,0.309902124381,0.585307580156,1.29222204541,1.18610318167,1.05145534698,1.55941365879,0.519288793963,1.13592817527,0.907934637284,2.85233437106,0.2613634959,3.57395945599,7.50359329498,0.15526387474,0.673411331298,2.06405601753,8.38515192089,6.21141369087,1.86025370043,7.00910989274,7.41294283654,3.0499628809,6.13977667478,0.266766527217,1.75733599161,3.91280055612,0.529761309721
1,0,0,0,0,0,0,0,0,0,0,0,0,2.75147270784,3.85405374683,0.757888921849,3.76636713123,2.12220727203,4.68395729801,0.739483149973,0.629637900808,1.13100857234,0.782592883105,0.598536506015,14.9295337966,1.64567540861,1.30457792966,4.39473656408,2.56943874671,13.2715099733,2.31088256369,0.376283282677,0.60881584032,1.27397175875,1.45499824626,0.918607634701,1.36523743115,0.577329697831,0.999759648863,0.979564657579,2.03421657004,0.284275882706,2.95737571954,4.36817613881,0.200417432682,0.728037541675,1.98895364211,5.70736397006,4.9457091669,1.76170929041,5.4928825202,5.48793495479,2.65342198689,5.27056492573,0.309663211445,1.45579381135,2.73880611019,0.617052149912
1,0,0,0,0,0,0,0,0,1,0,0,0,2.7813305214,3.85976647653,0.854817878817,14.1843616417,7.94032871353,2.17590355372,0.674425082094,0.574496509263,1.01968017762,0.758516155994,0.494915787512,8.43370634795,1.32960254182,1.16708997053,3.18721708135,2.02033151751,10.9310264127,1.98641866526,0.359148968542,1.01281471855,1.99160213138,1.31539410893,0.821391731789,1.47490710849,0.519976404736,1.0158174456,1.0132249178,1.82561269015,0.317180445435,2.49276902551,8.86026334763,0.177752071203,0.788042677859,2.16013036857,4.52141530682,4.44357307696,1.6036828509,4.69851791805,4.31524165962,1.83048494277,4.85145294938,0.264260593769,1.94756393242,2.25258011589,0.512932269898
1,0,0,0,0,0,0,0,0,1,0,0,0,2.67006514775,3.61788622292,0.865250015652,11.5304553948,7.64560068042,2.0505009476,0.696330050105,0.613643335478,0.996036645962,0.78761808358,0.533532408015,8.40233454082,1.36007990868,1.17389290199,3.14574371493,1.96891379743,9.7333941218,2.11885824905,0.378710798518,1.00529401265,2.00244619792,1.08347033117,0.755134313574,1.51414755783,0.572425837279,1.0762288605,1.1240690184,1.5104609625,0.317540566876,2.58390862384,6.07008695557,0.209208584029,0.770980862757,2.00702379413,4.50859917985,4.3276258977,1.26949400759,3.62339266848,3.33223051999,1.99286071451,4.51128844069,0.295675559234,1.71103753087,2.50152469328,0.60785339415
1,0,0,0,0,0,0,0,0,0,0,0,0,2.77618049622,4.22080886539,0.840534495443,3.52140380673,2.58554283459,2.36230443651,0.792734477568,0.633429752426,1.02762777622,0.80745156206,0.57103212737,9.24762914843,1.35730078812,1.11623403808,3.89227850597,2.32458370701,10.6484837749,2.05818626233,0.401166702265,0.927152595464,1.93654882346,1.24876126168,0.967710995982,1.66696402204,0.529311304015,1.12506902192,1.12125749455,2.43885603582,0.336546118327,2.55314697879,5.54088576624,0.216363670581,0.775419743987,1.88705938707,4.93671306203,4.29698757773,1.71886046101,5.42293386207,4.8398773737,1.96426309263,4.93414297869,0.307374941468,1.57721267797,2.40542455941,0.640741544836
1,0,0,0,0,0,0,0,0,0,0,0,0,2.79713738321,3.54304857112,0.934785902971,3.54766712599,2.59578520575,2.17130421565,0.779421541966,0.62087547581,1.05833189478,0.770005945813,0.57007193283,7.33182734358,1.29787992179,1.16298304935,3.77407112699,2.31280846052,9.40169207856,1.83252237219,0.393087098091,0.94752806945,2.0108460837,1.29295391121,0.847838111964,1.67755794345,0.527460488232,1.06459924484,1.15971402034,2.24082628532,0.338643945116,2.42164751201,5.37073369887,0.214331151801,0.756494381148,1.94996357719,4.7221640327,4.26918959215,1.63908337553,5.33719668695,3.99246124698,1.99968053176,4.74533067541,0.288250162623,1.53117955962,2.34514580214,0.629222680806
1,0,0,0,0,0,0,0,0,1,0,0,0,2.78598452792,4.34639394631,0.808175019216,14.2242869781,8.05100852886,2.56366167033,0.735625081941,0.601024828207,0.892414851515,0.808349406671,0.559015073689,13.5393884851,1.31338098291,1.06546269225,2.91692249014,1.80675435595,16.5526390981,2.30409316081,0.396641850125,0.72827425117,1.68658357563,1.01142340837,0.824302091767,1.3529507484,0.520662516489,1.09158150806,1.06423828958,1.54166689254,0.332620227518,2.44185025098,7.87078571458,0.213321245206,0.730418685299,1.68772154592,4.90050336805,4.09522015292,1.19742250256,3.57375418689,3.88740237464,1.97530204712,4.05674153087,0.293712331661,1.83117578915,2.5612619505,0.598052524408
1,0,0,0,0,0,0,0,0,1,0,0,0,2.64273942271,3.81340126279,0.920216745411,12.8377530829,7.27511014807,2.4560722745,0.679636906536,0.631140441783,1.05335350627,0.769800936013,0.585312235064,10.7173869061,1.42728861468,1.17838329883,3.02930612732,1.94747380673,13.1022966541,2.28155251205,0.357603494072,0.740320071231,1.58874892105,1.14525840627,0.694165964999,1.39674509911,0.545910559369,0.971100821025,1.08394336779,1.4330541896,0.317790931949,2.47354931773,6.8931764336,0.205659080044,0.720190344437,1.83200055735,4.68714907889,4.40448787769,1.23786728613,3.61154531674,3.52427417273,2.09021733288,4.78938929556,0.297830853986,1.69414883096,2.51681735888,0.568605139158
1,0,0,0,0,0,0,0,0,0,0,0,0,3.3093994731,5.17587248246,0.871220545661,3.91055472371,2.63774049321,2.96131822004,0.712399685426,0.610332074044,1.02904468228,0.713059952406,0.561566791822,15.2112055973,1.42818551965,1.15524018854,4.81543332659,2.59431358835,29.307962591,2.23699946163,0.359196794348,0.708525847658,1.68548128303,1.3208491744,0.940368658509,1.78170271085,0.494686152051,1.01933466322,1.05109798341,2.32911437399,0.281315469207,3.07391236478,4.44230803953,0.193280572272,0.692265474026,2.04637046873,5.95212629298,4.96923454489,1.61625460379,5.50952443803,5.26242449009,2.53432319717,5.44429391311,0.270330585097,1.44272770347,3.26006222274,0.566834828402
1,0,0,0,0,0,0,0,0,0,0,0,0,3.06215047163,4.15271980512,0.885492920266,3.73342602117,2.79883388769,2.41602704046,0.703053310212,0.638027613194,1.00148371417,0.799200025554,0.570588998997,10.9962579669,1.48617046063,1.22217264068,4.29923906736,2.43997518458,13.299581126,2.13928086373,0.370976888481,0.78842683456,1.66126184411,1.21114778621,0.818082328003,1.59343623637,0.462512756841,0.969892197831,1.0683539963,1.97767637158,0.287209327022,2.46805592195,5.29500833501,0.199245194884,0.746983351166,1.95280874207,5.37816250265,4.55107283966,1.56881605021,4.39736075438,4.35312618472,2.00051909499,4.36438609188,0.274466252394,1.70612944531,2.69943699687,0.627497272389
1,0,0,0,0,0,0,0,0,1,0,0,0,3.04716177119,3.96805704778,0.98602930356,14.4502921737,8.23051533267,3.00289883128,0.631200501602,0.590503147101,0.890287116689,0.748656566125,0.506984363719,11.6052587674,1.41437672023,1.12558352056,3.09392744866,1.85897963897,12.4264478461,2.12870704778,0.343217286751,0.666822889974,1.51343607512,1.12701394369,0.720905418718,1.30899329614,0.526232866088,1.00735035587,1.03364120835,1.30597330162,0.291959044822,2.49787730817,8.56888626599,0.170085214243,0.742610432277,1.89950696967,4.89982273948,4.17366125787,1.25580011684,3.10673804332,3.66221706399,2.05309999831,4.66553101975,0.274102389884,1.97420291258,2.66575752615,0.552255290651
1,0,0,0,0,0,0,0,0,1,0,0,0,2.6950541263,4.07670039013,0.927443660291,12.7697963986,7.70525601131,2.85694297319,0.665456843355,0.514896780859,0.898791547143,0.703996561689,0.522194702759,13.8122074688,1.43713350674,1.09745849734,3.19496401735,1.95070368139,11.1878711772,2.12849021664,0.341236804947,0.731720848828,1.82946172284,1.09007958287,0.715311257576,1.26900540537,0.532187022811,0.997075142022,1.06987852524,1.47980452841,0.28287891716,2.54251612079,8.14816597634,0.194178731053,0.709458408994,1.98447891879,4.88578953972,4.60143198102,1.31134363465,3.666600272,3.93473370343,2.32559596146,5.03609294637,0.278325964637,1.71926200556,2.83571617162,0.546249274659
1,0,0,0,0,0,0,0,0,0,0,0,0,2.90483370797,4.58356576889,0.835266601359,3.23091121348,2.43262153482,3.01549601576,0.773960274714,0.613752236343,0.928098726403,0.8107492671,0.573661924304,13.0798944343,1.41743253416,1.17627557263,3.95805196231,2.35885579067,11.6574135382,2.21211692483,0.395980717381,0.655245799911,1.62355882887,1.19807167124,0.917191183888,1.56017547012,0.527955000365,1.12911359419,1.10006459894,2.17535144417,0.307037139803,2.64804021646,4.67787242754,0.219050630804,0.745355967032,1.80201236436,5.8821847373,4.29426779574,1.63821770913,4.8812141065,4.24297419582,2.15329487881,5.03545605586,0.300294996907,1.50949799877,2.71010326906,0.639400613082
1,0,0,0,0,0,0,0,0,0,0,0,0,2.81496179187,3.95801035073,0.912184733797,2.93559479806,2.33999947333,2.70041612371,0.74241810124,0.597277246363,0.976512163147,0.807325320175,0.544207530354,13.1119441184,1.39393644905,1.15098127919,3.83312757294,2.32053986594,11.3407313665,2.06119544968,0.366195934295,0.699725346764,1.69727989152,1.19160596435,0.899516778484,1.43819077744,0.593626344023,1.07630353362,1.12204141188,2.02345333733,0.302838551564,2.3994849362,6.38365974972,0.216144641338,0.791299630423,2.02172752326,5.04560615481,4.37875039335,1.72811755246,4.36972953612,4.02828691076,2.25338122919,4.83543935692,0.256356867358,1.5942262725,2.68406158647,0.61626057649
1,0,0,0,0,0,0,0,0,1,0,0,0,2.76241023522,4.07193089483,0.918199731955,13.9660086838,8.10826490463,2.66745808906,0.725874864007,0.603410208615,0.970441445102,0.866598868304,0.57630322496,11.599724309,1.41260714701,1.13060331777,2.73597438826,1.81591171024,12.450271985,2.06144816422,0.402465288094,0.808966755332,1.75831703926,1.09244944563,0.739629780812,1.26535950914,0.588837228772,1.01887984039,1.14670054132,1.26394344026,0.328895684488,2.40574173392,8.02285557723,0.21500732775,0.781654819207,1.7453566412,4.65408604704,3.87807583742,1.14675877044,3.129564625,3.5295015223,2.05531449016,4.05663653699,0.320945633026,2.00397986454,2.4330218982,0.641605692132
1,0,0,0,0,0,0,0,0,1,0,0,0,2.53880632931,3.54851858702,1.01863318765,11.6968518529,7.53842215775,2.39128763346,0.69588585635,0.658561061483,1.13962208442,0.798825571207,0.605443511041,10.3049750178,1.41358237792,1.24855023939,2.92009588926,1.96772879696,12.4805105445,2.11325777756,0.382936501905,0.890083223308,1.87516053541,1.30827593604,0.673409470999,1.4304813295,0.581285581341,1.06312472061,1.07900660427,1.40055358003,0.331485566041,2.41778254443,5.75581605213,0.218367232994,0.7543206169,1.99173095917,4.33939526841,4.54614274497,1.3760671015,3.70887268376,3.78747333484,2.03107265803,4.86673116607,0.310031273806,1.95740376815,2.37699292499,0.583937496605
1,0,0,0,0,0,0,0,0,0,0,0,0,3.21635859746,4.38722873508,0.870536125839,2.96286209808,2.42115249677,2.50951150769,0.765209722131,0.58671721784,1.02309706223,0.73658305988,0.581110425237,13.1702459009,1.41663748634,1.12777327817,4.58960876702,2.42134225559,15.5470277574,1.9551016758,0.347995159199,0.855039814074,1.81701279166,1.43871857896,0.849944502429,1.7991128723,0.461357967635,1.01495373265,1.07492373232,2.48959780917,0.311645308246,2.56204785413,5.63362303955,0.197918140589,0.689895183818,2.1052002817,5.90197050152,4.91832805816,1.77504788448,5.98710541252,6.09061348118,2.01526466843,5.24148644805,0.277247998488,1.82878914799,2.74347431433,0.568836435957
1,0,0,0,0,0,0,0,0,0,0,0,0,2.94620658898,3.76524057667,0.894055748659,3.1320408035,2.47845373633,2.32645561304,0.802747931308,0.667933624185,1.13903772067,0.814806260098,0.611895597046,9.91846881646,1.44264259614,1.23200538288,4.17639810756,2.35804078343,13.2734683912,1.96806840915,0.387748774239,0.974106498707,1.97475544185,1.41558477518,0.852174912023,1.68514229983,0.51679686663,1.0656771398,1.10746857339,2.34573761705,0.31471919126,2.53543478325,5.40990920988,0.216043133673,0.777155405803,2.01673565233,5.46949254191,4.72486600136,1.77928252502,5.43416972944,5.29969281806,1.8349699354,4.76240456247,0.309495593476,1.67554469514,2.51077047896,0.624138899527
1,0,0,0,0,0,0,0,0,0,0,1,0,3.01173698064,3.779822517,0.939538055875,2.57646412277,1.82560416778,5.50693360358,0.939128640333,0.680949218691,1.09354488357,0.819372084699,0.656384138663,6.20748884885,1.52153544744,1.23043938943,3.79054017556,2.24788759576,6.79126851226,2.04059860535,0.354148059334,0.424082306267,1.02594650824,1.57340807956,0.983276756666,1.29578886643,0.497925951212,1.26248884223,0.917368041707,2.16553980475,0.283778881278,2.89030724477,1.7412272637,0.244764265875,0.754272268817,2.23636967584,4.45331971683,4.28333098643,1.99672349749,3.53947282934,5.29731051752,2.4168394443,4.16943340517,0.28074117186,1.42060595847,2.62936433324,0.571449449595
1,0,0,0,0,0,0,0,0,0,0,1,0,2.86696246613,3.8788558955,0.768894444434,2.83988506854,1.85076249497,5.71049770446,0.877842779669,0.62617377654,0.846995630844,0.805563597297,0.59429550737,14.8742087548,1.47115853806,1.23031939195,3.73782918068,2.31996683407,12.9675990258,2.09829049322,0.30070034339,0.397327921191,0.980000107469,1.5209794735,0.99883154732,1.22492015846,0.496328496354,1.09647322623,0.87872648651,2.12374482477,0.245146527443,2.41323076044,6.49757708781,0.2177573836,0.682499800244,2.01475599457,5.95176587676,4.55871167829,1.95809398304,6.34324831853,6.15367755368,2.32229289507,5.0273891063,0.274292579937,1.87825015256,2.90742860748,0.600200097805
1,0,0,0,0,0,0,0,0,0,1,0,0,2.51551261428,3.93210418408,0.743087403217,5.82707983919,5.75596939568,4.97032637593,0.716438596151,0.706795765589,0.910511139128,0.780750913249,0.640549309084,8.23751253793,1.55076531518,1.19142902702,3.0824454714,1.91177848238,8.30154816862,2.29554302993,0.350902290557,0.0756718056151,0.962512120795,0.886394508395,0.933761106305,1.17518611984,0.605285109611,1.25190540459,1.04123304887,1.30487839697,0.315554422444,2.82494301369,9.98272533292,0.221315107003,0.741143437019,1.73551196249,4.43246535377,2.98831286839,1.20416967846,2.59397213784,4.01476600648,2.54903449101,3.96172923699,0.334822695053,2.08338261704,2.73814648996,0.647285418995
1,0,0,0,0,0,0,0,0,0,1,0,0,2.76867663334,4.21058923392,0.671134431642,10.6273693072,6.88967016598,5.29003167013,0.822839245908,0.618006880869,0.898096006018,0.759634693526,0.608694812729,19.6354271724,1.59539606336,1.16343034846,3.01929464486,1.85485260766,16.9526023746,2.34846455499,0.334952716428,0.0575412727243,1.11570408682,0.824279768647,0.981500741178,1.26607266781,0.587786054256,1.25923592403,0.958915172578,1.51720249207,0.226669172522,2.78162407618,12.9207396338,0.20210470426,0.693557020056,1.67609542836,5.78018169488,2.91204634214,1.22744796125,3.91798739275,4.79108665105,2.69568804105,4.51917375584,0.316999688661,1.95294466177,2.91654288607,0.581803039736
