TR:BT549:CellLine,TR:EGF:Stimuli,TR:FGF1:Stimuli,TR:HGF:Stimuli,TR:IGF1:Stimuli,TR:Insulin:Stimuli,TR:NRG1:Stimuli,TR:PBS:Stimuli,TR:Serum:Stimuli,TR:GSK690693:Inhibitors,TR:PD173074:Inhibitors,DA:ALL,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PDK1_pS241,DV:PEA15_pS116,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:Src_pY416,DV:Src_pY527,DV:STAT3_pY705,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102
1,0,0,0,0,0,0,0,0,0,0,0,7.48184517324,10.6821980888,0.447237640121,5.78502735219,2.54442883913,1.06698737782,1.1392661654,0.906479954655,1.9392976868,1.03839668917,0.986307168613,0.265494925666,1.15549749449,1.00818124012,4.7696556578,2.49064120454,0.498969910305,0.644315031966,0.769406488677,0.272492851747,0.12246802018,1.35375782089,0.344172820003,1.15200511985,1.22871590929,0.727832319883,1.27191104651,1.17411253068,0.927941932688,0.978043801503,0.789938816806,3.81710112957,0.447183199419,1.40708045327,9.01871043518,0.681198581327,2.909155938,11.9602336748,2.728355805,0.585766592829,1.49972216954,0.751970004176,1.08193934319,4.5438774569,1.53357590858
1,0,0,0,0,0,0,0,0,0,0,0,6.68110449144,10.2835603726,0.431351138091,5.4665987969,2.63379977209,0.914424939572,1.14797186206,1.01105601165,1.86031297233,0.996295185875,0.980793665561,0.241605296081,1.25377569298,1.07265965326,4.73679592765,2.52249708744,0.507949823596,0.697755576985,0.821043666444,0.290460849299,0.13165771438,1.33378153687,0.339347682934,1.14720422829,1.11487039087,0.689457747803,1.3270576003,1.1670459931,1.05326037464,1.03649437968,0.911036597721,3.46497463801,0.463117778215,1.47680123293,8.15037075198,0.768586396827,2.99109599933,10.7342150061,2.77515106313,0.572490869179,1.5287263645,0.754043751891,0.924157476186,4.47770781448,1.50539273226
1,0,0,0,0,0,0,0,0,1,0,0,5.75337703619,8.80409150856,0.521761330961,12.364198247,5.44336674145,1.27862715836,1.0984698654,0.903284291786,1.75786743865,1.10018713073,1.00887671289,0.272698744358,1.24424058682,0.981975533491,3.07017155659,1.73009206993,0.552704943125,0.715292054644,0.810038285778,0.307177956569,0.115703104708,1.25249989675,0.305746992864,1.06437434013,1.17567299971,0.63456370116,1.27405197755,0.847810119386,0.969806803262,0.976940072723,0.854564704364,4.14739179665,0.446698922411,1.46880392845,6.70822272376,0.74750085339,2.29116805604,5.96623483605,1.62414079149,0.599134511911,1.59433825978,0.745233369363,0.981950738275,4.55506893815,1.40217567816
1,0,0,0,0,0,0,0,0,1,0,0,6.14106438994,8.96488692917,0.551791388264,11.7091626594,5.81644509663,1.20241880227,1.0909818987,0.964208945123,1.39454351253,1.14607776753,1.12031417051,0.270739682512,1.29340547192,1.01426176974,2.82028459629,1.73273657901,0.565609481181,0.769746499729,0.863543548629,0.269854526097,0.120479198453,1.11518505087,0.345940944542,1.14909099134,1.11145363527,0.687487374409,1.28986618195,0.830595855431,0.975474664477,1.03309089272,1.29163373503,3.90289662508,0.456774292048,1.43602041782,6.87068497451,0.757713084898,2.04886938252,5.04167290971,1.52774843063,0.641755054197,1.49027439642,0.755294805528,1.18390152261,4.55087766244,1.40145692934
1,0,0,0,0,0,0,0,0,0,0,0,7.26958128507,10.1958863828,0.436719546407,5.93287171818,2.67254960856,1.02944050852,1.25562783983,0.976759794226,1.44144214317,1.12708900562,1.05300926775,0.24555010165,1.24156280427,0.990997098055,4.54084598551,2.34680111387,0.558471459742,0.687967966376,0.774967519745,0.286020951724,0.112436117061,1.14283545265,0.32578812461,1.21884102602,1.13718873265,0.633890378736,1.27365858069,1.17511779306,0.984098766919,1.04205842538,1.294793611,3.7605255367,0.413236323212,1.40736791964,8.8122992906,0.76689014155,2.25426053967,8.87200744947,2.13652973961,0.572822239997,1.49993684677,0.788082594724,0.832032966118,4.64646854674,1.43517671131
1,0,0,0,0,0,0,0,0,0,0,0,5.91304348939,9.44924564918,0.437717091177,5.51466889126,2.4662943099,1.02959279004,1.29040189916,0.848804770621,1.43336673637,1.15668072513,1.04985109012,0.266520917607,1.24527798414,0.975492280904,4.09448370382,2.42338749586,0.539207005624,0.714965823682,0.855873166558,0.298018792216,0.124864844863,1.23271842668,0.317694577909,1.2353947783,1.22828006933,0.696176915115,1.37059096127,1.15192322396,0.951172987129,1.04065085102,1.4208904344,3.38127079099,0.46645489982,1.44214625625,7.98619675494,0.781275151431,2.3761664726,9.57748042446,2.31267700617,0.578064148707,1.41582882804,0.737403330184,1.03316532509,4.68577704262,1.47618387062
1,0,0,0,0,0,0,0,0,0,1,0,9.62824415651,14.0322003705,0.241179412174,6.84812858343,2.67969567727,0.912381589525,1.17041833061,0.772806353739,1.20541472926,1.09369500113,0.941234662769,0.226034799296,1.1701267803,0.889426884618,4.21017680089,2.35196050102,0.530781058524,0.771039558206,0.726815681801,0.12038111784,0.0882242576331,0.894975362581,0.358652958513,1.26105451533,1.13106818789,0.669778042945,1.12157385225,1.07589482779,0.900317199274,0.875919046612,1.97446628554,4.16993302072,0.457274779978,1.33305770309,10.4626086653,0.722120253397,2.01396411383,8.05933489447,2.349962068,0.589051217066,1.50007258148,0.70660025631,0.936590079285,6.32864329977,1.85642765913
1,0,0,0,0,0,0,0,0,0,1,0,8.60857288983,11.5654022846,0.335068622231,7.6220948044,2.91071061272,1.0457343509,1.31418989998,0.840683010385,1.48928433117,1.0707151537,0.996353864806,0.269617743008,1.17365182172,0.9624857189,4.98027642109,2.69822526497,0.500573920434,0.662011963828,0.788489366201,0.137558958461,0.0965425184088,1.23174130595,0.35059068343,1.32708653723,1.12235424867,0.658727785711,1.14587535596,1.17338746532,0.853392039202,1.03420442996,1.17457047749,4.33023404292,0.4460822328,1.32836979306,10.2754809933,0.668700734298,2.47207765763,8.09735822648,2.1749607798,0.598941679347,1.87452682566,0.773670157593,0.930722640027,5.88851095498,1.76408154545
1,0,0,0,0,0,0,0,0,0,1,0,9.34867847038,13.1952205634,0.33873046077,6.69464544012,2.73640947197,1.65759534538,1.16152624289,0.882639244528,1.47675797699,1.08758494802,0.89338084856,0.251554511329,1.34143980648,0.997736335793,4.72016813133,2.57629766348,0.509168118137,0.73373923036,0.624348382616,0.109233105864,0.0990071352918,1.13096513568,0.37141031365,1.14898370443,1.15476183478,0.629626369924,1.12826651252,1.33307763525,0.94083711162,1.06051683875,1.5020357428,4.82312779266,0.414998405066,1.3209484147,10.1989034006,0.732359798783,2.66821787588,11.0505901896,2.77505632308,0.650407929325,1.56395204889,0.700782690692,0.946757160724,5.75644742812,1.83098992402
1,0,0,0,0,0,0,0,0,0,1,0,8.19273940315,12.3483123466,0.306188380408,5.89611637058,2.58154418472,1.23695295719,1.16163370647,0.898429548758,1.30896922614,1.07798650082,0.932051670813,0.236139354764,1.37748999279,0.990746284505,4.56021589242,2.58840210918,0.485460101515,0.721288312864,0.683480919327,0.109195644981,0.0990812472591,1.10375488573,0.367511505097,1.21462943358,1.05268920038,0.654309708304,1.04282690488,1.34699497045,1.00765745797,1.03934948695,2.08595328054,4.0943270931,0.394508230163,1.27951753514,9.44196060744,0.765703110956,2.41739788471,8.47486900536,2.55234224157,0.580556927444,1.47000731577,0.691176743906,1.19509888098,5.9499060942,1.87924911305
1,0,0,0,0,0,0,0,0,0,0,0,8.62535539608,10.1455557617,0.312340501069,6.49247845007,3.03277735476,1.09311535998,1.26401766813,0.908052006126,1.87099315213,1.08565705866,0.858860772557,0.244338565319,1.38281431751,1.07200256168,5.08260015842,2.74608459486,0.506159169982,0.730817636437,0.678789633042,0.390330902692,0.136619485402,1.16745488309,0.32060204039,1.41986591107,0.973062286603,0.636013414808,1.13981150515,1.21437910895,0.947115979384,1.02406899459,1.34811226904,4.79940633607,0.388821525007,1.46616080786,8.58002687886,0.708474528865,2.44055384769,10.6779044872,2.99628614438,0.553143601242,1.48860511188,0.739866166609,0.861745802402,5.30717941442,1.84415767782
1,0,0,0,0,0,0,0,0,0,0,0,8.48790907089,9.93780469356,0.257268442561,6.02595496949,2.84564062532,0.994369846851,1.20490565773,0.859978440367,1.61931267256,0.91688843402,0.812190622417,0.233581484584,1.31514289776,0.97836013027,4.42619172734,2.52202918742,0.517790421351,0.706466008383,0.736549544791,0.369078268863,0.139534709729,1.02255105692,0.374468420716,1.38810515941,0.965606745161,0.639763759535,1.13518917013,1.22248267804,0.985290277987,1.11174549456,1.63989542494,3.9981684538,0.370060666051,1.32309954541,9.1210864444,0.788298742394,2.26989308155,8.83565413174,2.42176434458,0.543271735608,1.36228788356,0.739853306207,0.94114216112,5.1811483992,1.98369070544
1,0,0,0,0,0,0,0,0,0,0,0,8.16037942623,12.7073644153,0.273161887233,6.23569036563,2.73323374256,0.881285162258,1.26624436826,0.797323850527,1.76630812441,1.18416364347,0.979243346933,0.241633673693,1.0837677743,0.974543011575,4.12098992786,2.43076736118,0.521904125617,0.756478959048,0.767872045601,0.353381088635,0.13655542316,1.08622651067,0.361079703893,1.30297180206,1.09849498053,0.654298432484,1.21897393923,1.18137435565,0.937502428995,0.93704470634,1.44010573186,4.07069888547,0.467291347601,1.50498091976,8.08709508672,0.806116509624,2.31155634391,8.72654235173,2.54306651269,0.621344290783,1.60278045654,0.757974913357,0.720830785902,4.66513097748,1.88026868618
1,0,0,0,0,0,0,0,0,0,0,0,11.2893273399,14.5326414476,0.258372938599,9.05401367383,3.22128687789,0.958824622241,1.48009287338,0.740654378453,1.93180883929,0.924307716466,0.875796670605,0.201201209573,1.09158824544,0.996465368701,5.87428901263,3.11522346565,0.429396115882,0.611493649581,0.631251697061,0.306026579656,0.114883311491,1.23952085876,0.298598584269,1.47762954316,1.09729903657,0.54324198925,1.11103055568,1.29494090932,0.821707444479,0.91637772105,1.41435770827,5.44497412981,0.385833392078,1.67206108548,12.2153925685,0.690502142213,2.83876356218,10.8655875052,3.18518074062,0.525863758419,2.00469734246,0.659089009034,0.894998027813,6.26939053499,2.0491952282
1,0,0,0,0,0,0,0,0,0,1,0,10.6000121479,11.3775760465,0.297372403106,7.10316349762,3.37714403156,1.15118382633,1.15650153036,0.909605632601,1.55950853459,0.961370688849,0.867090989,0.253764126798,1.41939203533,0.948116431973,5.23619288284,2.89303935134,0.466980979468,0.644826360722,0.62513082623,0.123039826746,0.101099671387,1.11727885236,0.35029797274,1.32309892819,1.15815847665,0.645692872051,1.34214960414,1.15189918611,0.900983207224,1.05786800646,1.47946877917,4.59241079176,0.419238809692,1.42205980598,8.58097957999,0.728162609175,2.62397127755,10.4731942574,3.41071428588,0.564564030969,1.60092078753,0.740268371613,0.816513684418,5.54954702501,1.80605591136
1,0,0,0,0,0,0,0,0,0,1,0,11.3608245053,16.7885253878,0.280939662409,7.81752887695,3.47595340806,1.15447166965,1.14496465913,0.719385573552,1.39193762228,0.86448319806,0.81478765853,0.223708590135,1.30664296409,0.999914450091,5.47954994095,3.13163789489,0.442736711578,0.631468770661,0.588145144047,0.108667196968,0.0924842366935,1.03528038323,0.325285499158,1.24612701473,1.22552999119,0.618620375895,1.26618391484,1.10330408804,0.836955245824,1.01926040981,1.72365759873,5.21450200907,0.372465801166,1.26377038926,10.4819748053,0.630412278426,2.68784583036,11.3515154764,3.17258041709,0.567010076591,1.49183866461,0.691960409366,1.08873955661,6.55693804981,1.84943745581
1,0,0,0,0,0,0,0,0,0,1,0,8.0868415863,10.2234226485,0.27818948801,6.35799607864,3.23930293601,0.970609228724,1.15453300276,0.918854289675,1.37063465133,0.987098352146,0.817452914597,0.250782377183,1.36441573384,1.01743903145,4.90203293327,2.66969288382,0.493281121488,0.739985896551,0.709676892729,0.161104089654,0.105532059271,0.991206727652,0.384654940542,1.35676168768,1.09039917347,0.68641968254,1.33357366302,1.10426302678,0.968408433697,0.949322541803,2.15828184106,4.30875348263,0.413032918021,1.38184674166,8.33660559928,0.757627159472,2.12435262234,7.40695199325,2.89788799838,0.589561051725,1.42334762554,0.735079463544,0.960870543762,4.84942305943,1.87766725862
1,0,0,0,0,0,0,0,0,0,1,0,8.65119119535,11.2354264353,0.271444458572,7.56807766653,3.67364847541,1.05511965892,1.09267452263,0.80649891983,1.70098725134,0.911045778067,0.781492286259,0.21729560502,1.42992655615,1.00007845573,5.77462443665,3.16637553871,0.454634403797,0.698695194707,0.665806143323,0.151719796969,0.100752632126,1.14717471129,0.34876341781,1.35620752282,1.16261289176,0.575197450074,1.37891792112,1.11730901653,0.943168384436,1.02905874626,1.84754740403,5.7636119325,0.376080237606,1.36688220342,9.69721595785,0.695128710586,2.47851178774,10.716995189,3.77989201899,0.564530614754,1.55423664703,0.686181080938,1.14831693583,5.24706141111,2.06591356668
1,0,0,0,0,0,0,0,0,0,0,0,7.215243672,11.7916999804,0.345487146088,6.58785987954,3.01905122158,1.18267517261,1.20056735679,0.783617159537,2.01528206937,0.881163155919,0.922016951304,0.241235562589,1.30089102385,0.970265205846,5.01572440948,2.74154149704,0.450751767837,0.610401721884,0.675110114655,0.343152083175,0.130700735062,1.25561130629,0.285415461383,1.20796359659,1.01550372244,0.619842240934,1.36880076097,1.23724409014,0.90368366445,1.04409092069,1.25650454176,4.56318626989,0.401144573669,1.59222676367,9.03685362027,0.732985696517,2.57740057372,10.0101687568,3.0557308165,0.593535642464,1.68136430565,0.776552110513,0.956758783037,5.2558732856,1.80182633634
1,0,0,0,0,0,0,0,0,0,0,0,9.51547302447,12.5295269007,0.291541299543,7.11070259685,2.90495335668,1.12894605616,1.33655547312,0.825854343581,2.06971327142,0.90984114953,0.815465636874,0.225465170756,1.26033885676,1.00551413693,5.17481078585,2.85730687708,0.468248104743,0.600946962842,0.703580378848,0.37306135845,0.133580870981,1.16066656606,0.303071743186,1.20327690852,1.04590360103,0.620757436291,1.36352396901,1.29551765398,0.97063603214,1.01292049992,1.52157314028,4.36120421647,0.394864359018,1.44335114931,9.25889007408,0.817026804458,2.69436819413,11.48927261,3.67075898821,0.629645540233,1.55486485596,0.727804972059,0.728556384152,5.78965055855,1.92553571447
1,0,0,0,0,0,0,0,0,0,0,0,9.63037241287,11.9786163183,0.390852893463,7.4888844832,3.14283243818,1.29826681856,1.29109441176,0.839372743431,1.72573471125,0.918040580471,0.841355367755,0.253847530115,1.361321571,1.02954275176,4.85435854709,2.57715174187,0.498353088344,0.674024739847,0.706699809941,0.357531765945,0.131010558664,1.03207691518,0.335656980786,1.11977252797,1.02376860631,0.634977124629,1.31247722386,1.22911080399,1.02504912588,1.01291464784,1.48648651866,4.20569438352,0.409833355748,1.52282648029,9.06270043764,0.7457149925,2.40279771185,10.4915847886,2.43920976845,0.663243043658,1.49200130257,0.762304621751,0.815814491344,5.35333823175,1.66848999801
1,0,0,0,0,0,0,0,0,0,0,0,9.19810007633,12.9629259332,0.303748837729,8.13708222114,3.22183686776,1.16934028066,1.23666841822,0.817114468259,1.98436932582,0.867728542109,0.797803822265,0.224870608192,1.31504722321,1.12436623694,5.4848149825,2.81039878211,0.431881272348,0.672122841979,0.634121115785,0.343230639104,0.114242145295,1.13001065926,0.295352447534,1.22335935307,1.00229130116,0.599776111151,1.27195420519,1.23651067044,0.914966756804,1.013009181,1.19678148452,4.870621483,0.383091695607,1.40429666966,8.82251112664,0.67307770485,2.48450502274,12.406705373,2.67370539526,0.592480433981,1.48107544095,0.684131208215,1.03134080686,5.5313719538,1.82509936984
1,0,0,0,0,0,0,0,0,0,1,0,9.50359415381,10.8561074106,0.414400027792,9.49417146352,4.18695253703,1.19561802226,1.18190193089,0.851836647084,1.80888146104,0.916854367768,0.736908395802,0.246223352722,1.34289031053,1.09198681431,5.72466369,3.18398693031,0.50757076619,0.693169094289,0.686934255651,0.207334764017,0.096744372483,1.28785169424,0.365591684391,1.34689691574,0.98132468875,0.581614705126,1.26531182291,1.11819065634,1.01583224882,0.981192091563,1.37209529461,6.13257956605,0.434925323108,1.50424766977,9.6573494143,0.733041105802,3.13696829239,8.94795178046,2.95588000487,0.557154529992,1.79744748377,0.690003340203,0.962355507313,4.56537099318,1.86431743384
1,0,0,0,0,0,0,0,0,0,1,0,8.05425028882,9.37221210294,0.472864152799,7.74255780145,3.32353848857,1.16702925775,1.22618226492,0.834462343562,1.67728072216,1.01900180094,0.811291929611,0.264762356971,1.50143649348,1.05959101647,4.52460209737,2.5416418533,0.556080711192,0.660401618119,0.7511875369,0.228209603162,0.122916256817,1.22475257706,0.408462252891,1.18220114358,1.00726724555,0.657964407721,1.29671634124,1.03929885428,1.02133520633,0.977760846497,1.49517714673,4.76435533835,0.469375556838,1.52026391465,8.82793171503,0.819516428182,2.43553337867,7.12763173766,2.9401017379,0.618031868614,1.48542745337,0.747773170379,1.0469283371,3.65807918092,1.57783298758
1,0,0,0,0,0,0,0,0,0,1,0,8.60114076048,10.5661380308,0.505414743384,10.7238651632,5.27000628226,1.17742050327,1.39726888071,0.882965413597,1.84380716833,0.792474328153,0.744325098182,0.303658302554,1.36272741548,1.09952161721,5.79564939207,2.97877134147,0.603491341197,0.649113108326,0.783765804313,0.229158837072,0.10184604666,1.2842362166,0.323212300441,1.18957460124,0.999685523299,0.628802634707,1.24830499033,0.998946155906,1.00978053147,1.01133225856,1.06794463628,6.0230116676,0.413449959284,1.44526343312,10.4355101501,0.68657568321,3.14308757838,7.94798000232,2.69123094146,0.576213182886,1.68421642769,0.693617935239,0.722118368887,4.39560675411,1.69411977057
1,0,0,0,0,0,0,0,0,0,1,0,8.00567688297,9.76325022914,0.377994090352,9.33845860671,4.61303031836,1.08136560489,1.58961479937,0.83122710856,1.46834310486,0.814217176893,0.806007339612,0.27493218348,1.38619943286,1.21864094758,5.22271175758,2.80205166011,0.606747555591,0.671375412687,0.782409236766,0.252284549187,0.104599816611,1.05684824444,0.330779168389,1.11068152445,1.08077262667,0.658236392482,1.16845862335,0.976695405557,1.02219099233,0.9984903988,1.79999404958,5.25069012605,0.451618022501,1.49893886176,9.55420455593,0.785294620468,2.56042167064,6.64076697558,2.62235435182,0.586181326577,1.55901867669,0.727440437784,1.20904332507,3.93597916629,1.73216277472
