MCF7,GSK690693,Serum,30min,1.222784927156610,1.0,0.176371728544195,0.231122325641465,0.833538626058580,1.229860643724270,0.159938007050449,1.923536771255560,1.418135265435640,3.283192023751890,1.446613230151180,1.865185388641600,0.300987488918221,0.785266095021302,1.410160623357830,0.051793814580511,0.566549763019647,0.725092209331117,0.216529931767882,1.131633728451700,0.751841666691638,0.264811223650849,0.345498312473864,0.326328491606240,3.042006446043510,1.027009964335600,0.645011820232423,0.472213293470382,0.071125201465464,0.212314970443615,0.463632875745096,0.886306542552933,0.780288335320296,0.474231299332796,0.157801850116112,0.032730848982614,0.375674027342072,0.148319182472477,0.060061933432369,0.735125423768097,0.342646983447805,0.223364872804266,0.376635845024841,0.200765437718588,0.251487247991420,2.000493889731720,3.038711204073820,1.254466361270010,1.992451990839020,0.674688139243426,0.607394904249003,0.675546731229135,0.387788918935943,1.185072452830010,1.953228030502580,1.596085503791450,0.058614496935896,0.083708766110489,0.417379243146292,0.122925953268355,1.206313033188340,1.308232712872590,0.614227235350226,0.666467646630940,0.367567641814471,0.048615492170803,0.330689079618212,0.577165650646528,6.201588283197740,1.824358107352170,1.550361087523960,1.652032635529290,0.820004812668576,1.340267378785490,2.274992009559920,2.725203916342220,0.548519013088527,1.516652566594610,1.150165423693640,0.240228220550443,1.174451076621770,0.239067834839699,0.366514473536581,0.677125091214168,0.245490226871614,0.438249425584426,0.449443803917731,0.266402968267788,1.052091519268840,1.072709081228060,0.453441909905505,0.244180869688563,0.607799028570123,5.738404288873560,0.349303818995556,0.971165113137508,1.916824002964150,0.625826492053686,1.525710680862530,0.641998574082655,0.420555881280490,0.803590854993392,0.245198547360580,0.195364496529532,11.954304438660101,3.899828413934840,0.681728145666943,0.128569546006260,1.885323254855820,0.410689745181640,1.037283113945970,0.327658531783680,1.084935492427040,0.121649477778952,0.214393753422648,0.208124432023290,1.927799581097200,0.516092881664107,1.117012601170720,0.236403632070432,0.345105005705563,0.635206395007570,0.893282165137047,0.242531629828998,2.435137184009260,2.765974594055990,1.306774835413300,0.945914166885057,0.486236481043323,1.016112219435090,0.101263717346948,0.558643220982129,0.590691371513531,0.077903235335948,1.105283374816840,0.193704422942480,0.232327649722232,0.333846746386390,0.508080221820365,1.490879201678510,0.782944129414982,0.614663147085719,0.187701026374201,1.065015393611140,0.913386483178733,1.449682918987470,0.957073118539375,0.193564930206226,1.169813043270250,0.335503303544160,0.609958424010305,0.695288961859229
MCF7,DMSO,HGF,30min,1.112382297477870,1.0,0.166089708202384,0.212153702842466,0.770388787065727,1.149240802504420,0.141798081668713,2.192709100586170,1.295277822702090,3.779808034905660,0.534737966516633,0.746705285995544,0.243754219878534,0.822343644800984,1.135979367009530,0.045848183067843,0.568857400399020,0.841225516920040,0.215239254505074,1.068347201764090,0.774055165912707,0.266511772160367,0.332136226990678,0.317149098664486,3.041653816469640,1.231685285305270,0.648424999581980,0.499181684801594,0.067237974264665,0.215296222837403,0.487616060698122,1.018525521754340,0.781320758577351,0.603194560644850,0.162381088086049,0.034111528901012,0.358308952426879,0.100706665045275,0.058823549570543,0.703259185923594,0.373668789676959,0.212926984668930,0.370343153646394,0.187587205075542,0.257125391792850,2.100607872100880,3.540189080153740,1.250458333375380,1.916175296107480,0.655254652000354,0.597070060113320,0.688090043793765,0.362534040311861,1.162227494126910,1.822614205643140,1.657544973761740,0.059024086193704,0.097233867289808,0.385224251029287,0.115198108856309,1.273817440726300,1.273091609775270,0.774352957250851,0.791960245361083,0.409456279942589,0.038572322243946,0.265588559241329,0.559605368179811,5.962194413847210,1.922592462935320,1.720448967650150,1.785656803006750,0.799052425036108,1.461022711749880,2.231360513971050,2.733877826442960,0.498650378085987,1.453437819773680,1.196611864955970,0.218725396450541,1.124001539186890,0.237335649203603,0.515117660929973,0.669199578204227,0.473669606229813,0.439359878015992,0.447929341307186,0.287443625679346,1.089471952610870,1.113290874365210,0.525617229757789,0.242717827408392,0.483221107797559,6.101051692002020,0.330953513289903,0.898678967545534,1.740527534521130,0.674714224789716,1.336743383811750,0.631341918397045,0.433020918584613,0.797332047463569,0.209634251990780,0.169282966804932,10.832280383086401,5.966592994454810,0.795113581943512,0.133630660432255,1.832665475156950,0.406640962881414,1.002564531751170,0.334818598760926,1.109857815660140,0.121542671783097,0.208704968914047,0.220603792481526,1.868337268740010,0.583750762809085,1.163423093223250,0.232284712302481,0.331224136346890,0.652233147092501,0.907625026610686,0.242464989546777,2.681004961441160,3.244965993432180,1.298505176336520,0.935903888776800,0.497946649243839,0.967883787899464,0.103005929929628,0.530164786625652,0.697138376924797,0.082745554249835,1.138331637203300,0.183918567074122,0.226953911190154,0.298226268028112,0.559209740025709,1.332191630356670,0.799741385370810,0.583982525110378,0.184018139089595,1.136558900113920,0.983021362674295,1.676568007560660,1.039086459697150,0.189805087689792,1.146918570783450,0.389089583577202,0.634457724124413,0.894667909012072
MCF7,DMSO,Serum,30min,1.338732449444430,1.0,0.176797222038573,0.226323762855968,0.825111757177633,1.186520638669260,0.156738193061023,2.629174754513420,1.371031150651840,4.405495923378440,0.289297386137694,0.469826597745743,0.200709257816261,0.843953359901145,1.397579927819610,0.050573278726867,0.586725985641568,0.748616811205776,0.215655139864752,1.044901836480760,0.723272651497865,0.258068271811115,0.335197757488819,0.327684491041737,3.005459500419080,0.810411777319437,0.625790119932783,0.479357776928078,0.068717479193741,0.217057539463845,0.479971708598158,0.927091363454424,0.833422600580970,0.616290223129803,0.162508627067288,0.033542713896397,0.357854843468869,0.133869022116727,0.066299267784496,0.738052678487506,0.349346986203378,0.214179721328536,0.365802210531673,0.195267111121899,0.276152867732801,2.133254834283160,2.844174634758370,1.317173918514890,1.815886877624580,0.681757482037858,0.571062380508324,0.670831451946767,0.373966844834451,1.094000094224880,1.684727234954940,1.663226824644260,0.055566834198365,0.078786397216118,0.426790310652579,0.123686697364472,1.166582664915340,1.233696632288130,0.616399641712981,0.651939926918246,0.382279241261170,0.046874058531473,0.311910550066979,0.579858040926088,6.114577514137990,2.011495254517490,1.801971203649720,1.951549802961090,0.810593980700033,1.554397720543460,2.517230939445470,2.920831827027070,0.505287200487528,1.494355815098720,1.283314239791600,0.258925220877184,1.194771554797120,0.239829920459695,0.339839606385780,0.675314827026092,0.217539587820861,0.440364696145013,0.462696747396665,0.287506643112879,1.086874592321600,1.386250945502590,0.603999541032712,0.248760090178501,0.650046014566522,5.298381615303930,0.333980848458866,0.931586893413824,1.749094104957110,0.633220877011706,1.455213885675330,0.663218631911642,0.439084874377987,0.732805974821036,0.234498824741329,0.138385251623665,11.726014871148500,4.820383498181790,0.711545689384807,0.127604766436607,1.814693247683980,0.385733242355104,1.071597291168090,0.350834638190624,1.149090909587080,0.131417622122851,0.221242712981484,0.226706682357601,2.076263203063390,0.502753657567762,1.192043121458320,0.237291497283250,0.347776837079340,0.646792470589783,0.936308751913837,0.249201356282586,2.559828089590260,3.430051936743820,1.519851205145130,0.919494537706119,0.495318046484437,0.975921022819776,0.103853646818431,0.401677789089891,0.721899161989073,0.074860523506032,1.198305167662940,0.183480579902835,0.238282219155305,0.305616305703464,0.582171185129964,1.561876975845460,0.719707825589925,0.564125579430894,0.165739211219227,1.240672603628910,0.865167821294065,1.550589290094730,1.081086275673120,0.176129226569653,1.024981111929810,0.329533756705302,0.573962699389001,0.712650139697811
MCF7,PD173074,EGF,15min,0.800477804723351,1.0,0.174860278616087,0.226021936818093,0.692547006841820,0.999996862106177,0.209747781133676,2.943735352128540,1.291445679995780,4.212765027601460,0.105596373341625,0.259019138074859,0.241742054904004,0.780595517826315,1.612843795770300,0.058033875359831,0.672953283785700,0.549735811034693,0.189487233660698,0.981679828247075,0.773337726323793,0.250115475517142,0.285687191880988,0.325883939093091,2.881874283537650,1.058835362315200,0.731734883368702,0.346424284420258,0.067563818293806,0.229597396988068,0.492351988494472,0.848702246269096,0.978127805452567,0.464364122573216,0.168028304298212,0.031778514276786,0.293176651420181,0.080547561408236,0.074913533215802,0.781351445531770,0.314407922619121,0.250830719418044,0.433950339252843,0.213953874178382,0.298637109052683,2.119998812932270,4.481272622742540,1.250987459206760,1.685542568288260,0.689741957132575,0.648355423261590,0.637061608722701,0.379322311319308,1.145809114436250,1.540213019494520,1.706189356598440,0.055928275538309,0.102587059027418,0.445743128863113,0.126337663903639,1.087277995367150,1.468650008836930,0.878184487707865,0.650089971957997,0.416846675949366,0.034503263301972,0.253526899478676,0.422331255830537,5.499256483432550,2.065563033897520,1.310928878920950,1.370903295503580,0.613126244582792,1.533029492568210,2.431029689930150,2.367891268135780,0.494691438329628,1.343728677499330,1.369167887613560,0.235705878342099,1.586939627175110,0.250963514479042,0.309884158639704,0.656547378328082,0.247618241700415,0.449400858289733,0.482886885264501,0.335084766986073,1.298563138313030,1.538792335561200,0.631809709767173,0.231597303469225,0.490235298935717,3.578050523515370,0.338030750753727,0.917989140951208,1.631142007699430,0.630306303107482,1.412565401890140,0.606577740207631,0.438617180140424,0.713732256781258,0.170917573071030,0.232165033397717,9.146164980148781,1.899556423786940,0.702077051913452,0.152265479086089,1.582169699562040,0.361848261916457,1.085337498115270,0.389590426417791,1.188079237360200,0.130605027491845,0.207859502237033,0.238292625842347,1.163094421150150,0.415244763745832,1.183732464352540,0.263526616815832,0.336220762357492,0.649866591223097,0.949793382053134,0.302418121820437,2.211781800431210,4.223162196582320,1.370543878137290,0.856152904092830,0.543336794854645,1.015110847049490,0.113261314189132,0.463216618832510,0.610940792294091,0.091009037872477,1.233690546815990,0.198122005355004,0.261296791888447,0.282233688110041,0.750456349668523,1.156296399631030,0.509254329263735,0.587154113453179,0.148870606010051,1.566148357288470,0.783223770546027,1.774626457985250,1.032570678367100,0.217817143754188,1.201432393456500,0.356285290964397,0.359632874844331,0.533306669303463
MCF7,PD173074,IGF1,15min,0.858052069664043,1.0,0.176735011134270,0.201350648451909,0.682551464932128,0.989811924297964,0.223763013210872,2.971294216954120,1.247881538569600,3.863417454110660,0.890568933900194,0.944860431337964,0.287537696736075,0.790691370034624,1.605695645615870,0.053417931972070,0.705537801743324,0.579792765724848,0.192166255792396,1.014595504049120,0.720258497162559,0.232156526704217,0.289553528276386,0.303720814560324,2.944100984571820,0.850144839978420,0.703278275422860,0.346788299039638,0.078951151417564,0.243356488917478,0.504528314078853,0.779335064906828,0.998787584951022,0.426239165062741,0.173668054339887,0.028719978903014,0.274135960241894,0.078150746846924,0.079003047710615,0.831121897716540,0.310082301198271,0.273621482183374,0.441495153404341,0.209781305721555,0.303203194481998,2.307176553703720,3.876019244077910,1.130057138408980,1.689263146316830,0.598052789195564,0.648508280414909,0.634675788285038,0.378371296890709,1.058314604048640,1.105135664835810,1.705729602842670,0.055909983507371,0.089269122366070,0.430037516915714,0.122491901694812,1.027839232368550,1.488395182104520,0.859285152192339,0.601788746959088,0.411151269798103,0.034326411339797,0.245950788885944,0.447772387607367,5.029827003389770,2.094580931123860,1.830726037741260,1.835316466409550,0.520828307161446,1.523733136835570,2.131757293524800,2.213281793278030,0.470648645682104,1.342454775476360,1.281621140614600,0.229161680808200,1.487329587679880,0.258983541946128,0.352908668504125,0.683137453193781,0.221692325401780,0.444988220563157,0.474860201148370,0.315606465689321,1.333549915368300,1.591715610417620,0.694148555451047,0.203215416963611,0.514120131295752,3.367401268096990,0.351368928699332,0.870287057603602,1.454009610111880,0.597176498607180,1.302721903399820,0.641935914743645,0.423929821684303,0.700914075145330,0.167740452323354,0.229276249849640,9.114711310447021,4.086272125495860,0.748646153712109,0.153625200181633,1.478685178969880,0.356692651120872,1.056896213228000,0.410294199247460,1.134150302882200,0.119509984652806,0.235276072026991,0.260341913092591,1.855035284637850,0.357166998242321,1.059137512984490,0.261063275232562,0.372335187531410,0.596042087161769,0.972178137887625,0.280539854241290,2.471174699730710,5.066507240126850,1.493028276137540,0.844984829742908,0.579042143540119,0.921533133479284,0.103203386471067,0.424534509315905,0.499911705912360,0.103816002173835,1.291890127057310,0.191970660165237,0.263400305797085,0.290274661702517,0.792163464775445,1.118176631309770,0.407177277314746,0.587740413869043,0.132837265740494,1.486246319802860,0.751121611028894,1.564168146904670,0.905751095434775,0.210929234935704,1.115843847319420,0.344035508700969,0.312251930970043,0.590105132960336
MCF7,GSK690693_GSK1120212,EGF,15min,0.799418251031530,1.0,0.174558512311759,0.218649198256110,0.677270666167889,1.072752025031260,0.210338144794309,3.061398404118590,1.230440046184330,3.993300029748570,0.625377968079854,0.769671492156675,0.276080612645473,0.900883493106023,1.637535142914720,0.058804592895101,0.680842631502096,0.543954188756075,0.193168628721861,1.025471481946630,0.746065403028647,0.241411950407407,0.307124176093584,0.326037506384647,3.121685653225170,1.029504483163680,0.774543441080956,0.358146763396418,0.071243888607558,0.216800771608284,0.464033596383864,0.728892888309093,0.968883365742647,0.372999709362506,0.161674515205158,0.031896637901764,0.331087679607054,0.090629219556727,0.071055155713691,0.758510933029105,0.342147981766225,0.267599888220225,0.413490689358476,0.224303109778907,0.279466744963673,2.040795796464700,3.588713960888200,1.306457189340010,1.669293976309700,0.705572652604900,0.659885910889865,0.629323901215695,0.378768636314810,1.152846515691620,1.768961122551590,1.834237385543290,0.061153939667108,0.103279265406339,0.445012907998041,0.107907739346728,1.090044749065480,1.427239298969690,0.779557164234442,0.716363751768880,0.444283664281406,0.032424219594212,0.238173837840952,0.460064914695620,5.029538751200380,1.923521005529650,1.211177849803170,1.412756496583800,0.665172540729957,1.586312141259110,2.509984716403690,2.442142337226490,0.503057999794166,1.456147611212050,1.351648989034420,0.227114574822512,1.467517812310700,0.236188413823587,0.059368326453327,0.730130688752051,0.186462886467750,0.480110888467991,0.493208341324886,0.285264858238789,1.439342149590500,1.543816155685630,0.616670012870179,0.234808460419198,0.490545079439305,4.185353835877370,0.335445586326591,0.865417062042332,1.487092229819900,0.586548580044108,1.395580636386880,0.670154704368099,0.448823531169842,0.713939227052765,0.189551617610829,0.212844148673857,9.997156030482600,1.913967425730210,0.586034048449657,0.149559261896194,1.550273125567840,0.374950998234959,1.052167784752890,0.384106747452171,1.146471507058500,0.130161469893433,0.214537382857574,0.255179185048087,1.168836031352710,0.515059108850318,1.205188823001480,0.251439782335418,0.369435825755485,0.741507703231306,1.068569295723210,0.274736713964604,2.276124783638410,3.375584948119440,1.479572513553660,0.839940092443722,0.552253376516566,0.980031053373199,0.109878722663957,0.398663412741246,0.580178540850544,0.096464498988539,1.311459841739290,0.184151196161020,0.263715505774055,0.270223975788565,0.739311848311390,1.226187728416070,0.673704773895146,0.592959037776396,0.161864736711446,1.459462951501840,0.811401724270044,1.545594375723480,1.002053194291360,0.189280006108311,1.158336949054850,0.319362465237269,0.472996010562136,0.517397833611093
MCF7,GSK690693_GSK1120212,IGF1,15min,0.908360727692308,1.0,0.177115715862906,0.208937673846967,0.773594911529784,1.086856134279000,0.214301497782110,3.782010145322190,1.295450064581570,3.144000799255500,2.944835915835660,4.045067755875330,0.333227491103091,0.779776666538745,1.516056075307040,0.061610737750082,0.748336837769254,0.544830976792587,0.213424254996304,1.010195438424560,0.730387370539016,0.246720195788829,0.259190971518025,0.328667125566727,2.827471070722920,0.856635371604490,0.762689909724320,0.348789124671789,0.066844269568355,0.217288456981389,0.484122314101630,0.741943766080229,0.930475605460382,0.538233454185628,0.164024097859949,0.034466742693605,0.263554786993958,0.078133015979581,0.077833395485131,0.813537643682810,0.351069054962586,0.232171604423214,0.373937372051619,0.215779822805769,0.313612126226925,2.392662490509760,3.808413547565760,0.902193571463359,1.672394497030370,0.545916085992698,0.682346599309234,0.644080009935830,0.377084811637132,1.174336228880780,1.005302885523050,1.655859748232610,0.057538209371896,0.091615923966024,0.429306817176605,0.113797629249920,1.047193643599440,1.522247252842290,0.811525093844593,0.553377492030166,0.372288427292716,0.034340558553037,0.234279070751332,0.459525832991432,5.496650045232940,2.167183051924550,1.590952144488150,1.763855001479000,0.459607354339147,1.442263642808580,2.233893888365680,2.350971916420260,0.505954507245566,1.382586429509220,1.376190661741950,0.215416611201024,1.302904337357190,0.249057744611096,0.075535742352682,0.703783769437247,0.240429823614961,0.416306517623185,0.490298120502452,0.323433935119678,1.199357457063480,1.637599570795570,0.637689980389165,0.178820136772292,0.447110860282966,3.608136752337540,0.359782646723955,0.878189362513507,1.594983456740970,0.600480617215571,1.365234247226970,0.612027936441131,0.457707260816066,0.719054093714324,0.155878744772970,0.213916027623026,9.947059534246630,3.937416184700320,0.632227017830628,0.160859320532114,1.604323153505020,0.348201443842334,1.098095242855820,0.427246826007144,1.159714339873710,0.119833887134531,0.225738330883629,0.259346807621550,1.872596454241700,0.336471137850454,1.073612335091950,0.248740442333995,0.578878126638830,0.566499521414390,0.894716904360381,0.275970242254327,2.332558432710510,3.951924300860070,1.258487680076640,0.750593202108946,0.554134165946146,0.923346433578651,0.110583777858669,0.542799365464882,0.571393476844723,0.098485552333231,1.360889707630160,0.187609248715702,0.252778891163341,0.258328893785787,0.758426250428102,0.104980437297477,0.331273449855629,0.520626651978452,0.139259546390545,1.444486643822900,0.782497645604396,1.535126654871870,1.020729934498110,0.198820868944085,1.111734767268700,0.303335807336239,0.296438148465955,0.506075913783454
MCF7,GSK690693,NRG1,30min,1.392388694301240,1.0,0.171817868614232,0.222198929598781,0.822712166606054,1.101854754701160,0.149569190217194,3.065813076069970,1.283290774816360,2.535136356312250,5.299035887279910,5.512015534326800,0.263545813171979,0.818223192444191,1.111493458719980,0.052588748520328,0.584777845695314,0.819117298303443,0.214635015447830,0.994632478839390,0.645593549925119,0.249488609253382,0.333257758515070,0.323933491427359,3.417513855590500,1.074324609003140,0.608741214420416,0.455322699836281,0.072807871415653,0.221780652249459,0.471304563575745,0.856753018617538,0.833327682920834,0.630350342782036,0.160871401988623,0.031859233526095,0.332764860009507,0.105486100045633,0.065986461266372,0.717466616320180,0.331683632091356,0.236465610175853,0.384399094277863,0.203611151761465,0.261549664394531,2.608546373147130,2.505561859888790,1.351493604629880,1.821106659072320,0.632415857435700,0.545819647716155,0.621423277656972,0.380672118003806,1.056116035203600,1.715011436440220,1.497508176182940,0.059378671498418,0.082236055057244,0.426409086357318,0.118547772815966,1.339533996167150,1.412970156769810,0.794533822988157,0.609799531452305,0.411426908069738,0.035813878537024,0.250264914849768,0.543865403946387,5.647818067323140,1.849094245980780,1.919968416703640,2.212974748215750,0.715141247102530,1.552652414392220,2.103481823979510,2.504682761584280,0.523380144865409,1.413144565690400,1.178107517701690,0.233114628817523,1.290772778610090,0.220947856317702,0.465857112154368,0.639015429191119,0.322315931017105,0.447365396157184,0.449773295394403,0.331233950142824,1.195977861163650,1.787832965401640,0.725191004142723,0.218332872043852,0.456002886547379,5.272120934402850,0.317708638359369,0.812766372916015,1.543857386323730,0.615151533489366,1.336572439609350,0.610692440096097,0.435927472643493,0.748223977896283,0.217656507851355,0.191291236616416,12.329332222564400,7.935306741654830,0.792438355925982,0.132538686665081,1.618315075970250,0.393031561602114,1.072813287315160,0.374537340408110,0.968764837651403,0.134920554231362,0.223250594452174,0.233135381328732,1.927229662749500,0.529441452167215,1.110958989968470,0.248736650569958,0.344100398257697,0.660401155639856,0.862748369922355,0.250261269221972,2.932486230208870,4.420123834861430,1.628043318527510,0.880681985631962,0.476147863685121,0.921299651197989,0.109720926055076,0.477134270902791,0.611302586283747,0.088516833989749,1.282817495460860,0.196117963778211,0.249035975005135,0.269314081219654,0.573428565587190,0.365158654509072,0.746840987665215,0.557865431202066,0.153479339651163,1.501612890383910,0.888587656520213,1.331564362130560,0.929593170622401,0.188950763588486,1.042549438457180,0.355944518679780,0.495688033150668,0.780194828123715
MCF7,GSK690693,PBS,30min,1.351224300651000,1.0,0.169885097898503,0.228915184371938,0.672993843267505,1.132486810348410,0.155251039664424,2.398169364313010,1.344890994488180,3.801118352111520,0.479271412111865,0.717888255062405,0.175715437216482,0.851584565942307,1.255650470446700,0.054791963852302,0.613697301048154,0.530246847229032,0.216567740013618,1.028293380427770,0.676839569847481,0.251352815921134,0.352539476192217,0.323603227718531,3.133512546908920,1.050153846548730,0.692014220496905,0.384945870361321,0.071554498362132,0.213578731847606,0.474503126675487,0.785300840239158,0.824319059037405,0.459489416396631,0.167935546086945,0.033706042647660,0.391337358486685,0.116914147924074,0.070278041283623,0.703384858879763,0.324873501620864,0.252572286791113,0.384455658853555,0.205367533973631,0.252210862520088,2.594278867348610,2.567653372247080,1.396092064932270,1.804533767237420,0.669616602572898,0.564023017980869,0.654965083401937,0.369782081460271,1.129286461284480,1.831840264705040,1.535232818002310,0.058597409778275,0.078081348797932,0.435832114099292,0.128069958127106,1.061286317358160,1.312654691287610,0.797669502322550,0.655666298062805,0.416585521668900,0.037542687061906,0.263272978749506,0.527766179279008,5.508702283261070,1.941453324183440,1.106195909094380,1.307959642606880,0.771509865868900,1.358558127086950,2.212795532420230,2.585787203347200,0.508850757543899,1.389907104778620,1.214454755881190,0.204823489673496,1.334247555220890,0.226726570763709,0.320873884136185,0.709073526023662,0.263998049167645,0.472298067923673,0.452971864492089,0.294330063290794,1.229007540954870,1.403136947111820,0.532912012544078,0.230479896655918,0.503877684991937,5.262253730928810,0.330300404343166,0.928708072876518,1.724589259016160,0.656939436800409,1.293584764944190,0.632406946962777,0.445408992280527,0.772906958399064,0.203431672256241,0.176303929330247,11.711134542615200,1.343052243935580,0.613543928118357,0.127710346277682,1.741811322367070,0.406659804013158,1.074003474690710,0.359598454336953,1.007212497211650,0.134775964848592,0.217031863267293,0.226233471222504,1.160410047861250,0.539196586674990,1.150326317298670,0.239904833666056,0.363177996138108,0.697598938926960,0.862298125445451,0.257282705341547,2.203849907304970,1.445492519526850,0.693155694135412,0.911321241396385,0.498754354681369,0.973022364239575,0.104891194455159,0.380546437865065,0.622752937979223,0.077445941072391,1.179983064606360,0.191379420912391,0.246138632169954,0.329152335566596,0.620171601168140,1.238910031272080,0.761815721390128,0.614515322121008,0.173908629319305,1.264212297594360,0.887863296184726,1.205575547040890,0.942737251881506,0.189802161317277,1.089010576667790,0.376601457325678,0.510462726142084,0.593934339249953
MCF7,DMSO,NRG1,30min,1.447370172937510,1.0,0.168664056931026,0.229575495050565,0.843545617198043,1.123957503479350,0.138483694278921,2.599632475216590,1.180185232809780,3.378636589454180,1.750295955969900,1.680030254452330,0.215554118028547,0.856797734609905,1.107467143782230,0.052133516531078,0.615881204497642,0.917915094164359,0.210315790203310,0.971075501816450,0.700922491864942,0.265519594559656,0.352862256843027,0.312559244746780,3.213931638506470,0.956417055599392,0.591672545568726,0.427946322943060,0.067290296238170,0.201411534520769,0.459979709747930,0.941244409254577,0.860511807058140,0.614242549568422,0.153632297996205,0.032454443772940,0.351904265060583,0.097107164758773,0.064971993102938,0.687526508954520,0.336775193881083,0.218693024212616,0.363266464318867,0.197888662797341,0.256568401841690,2.530632231778060,2.550881255845330,1.367409321979190,1.651289629947500,0.623524159403807,0.540586251758066,0.603699991391776,0.348663582111154,1.094459469268670,1.490403953860410,1.565762140972090,0.058487643589605,0.084629977111743,0.438611313604601,0.119782435248462,1.214233810330100,1.426634154101290,0.760962813664282,0.653114436282236,0.417409914257146,0.034387340014046,0.259185210206863,0.524499358243352,4.903162570204140,1.812400825021010,2.127579154094620,2.180522272625020,0.723536535025825,1.409156128226290,2.257138312900420,2.573710809363970,0.490814124003499,1.394876259983620,1.095147741635900,0.217394294976225,1.176174422572250,0.221226362133986,0.425428017880179,0.672221449561354,0.259136312419275,0.438142545593202,0.433046815921330,0.293349523092985,1.200223951677620,1.674140108324890,0.695026768124192,0.216838332787521,0.466422767187039,5.234730928135630,0.306313787284840,0.833210885476712,1.646966581464510,0.635991916369450,1.327723699419430,0.614363232589719,0.419125726742124,0.770165618158993,0.217805919744510,0.159373641177361,11.288683255351700,9.542727233984390,0.780308556807638,0.122730713698095,1.621375808351690,0.374533553956522,1.037972260555190,0.354976708274985,1.002696018425460,0.136810709330588,0.219666236691279,0.224103676906163,2.246334352565020,0.542728640871000,1.133992961456540,0.235279014200669,0.340775162132605,0.638159095218609,0.836228351622347,0.239045128379389,2.455367271601130,4.236556215981540,1.549784221008170,0.890465662101228,0.502572689600528,0.912825535025258,0.103367925273662,0.602954646124970,0.646310749377566,0.077132540073118,1.240373319282000,0.179037902474863,0.229525766228995,0.283201766730096,0.575388859597236,0.513520473932322,0.777384577599379,0.569600137504694,0.154834341918464,1.443902863948000,0.817292249094992,1.415160135623290,0.960904421048101,0.187043786823348,1.046850124127820,0.343177882052478,0.493187335896610,0.823523559029401
MCF7,DMSO,PBS,30min,1.341307788000430,1.0,0.168122946169513,0.223099032858501,0.717737584852180,1.100601158658500,0.160687395236722,2.768929240924140,1.292331220385460,3.907389927473360,0.089561228857733,0.372937452871709,0.371153779095126,0.863390315522139,1.260696732820230,0.054130290830032,0.680278090984812,0.548158589200819,0.227048306403565,0.959806242641629,0.731413524905218,0.246379265667011,0.336687854822407,0.321964514011134,3.145552965081280,1.086855219127800,0.630562659528504,0.379077214654068,0.069052057795227,0.225973263063622,0.475675292370243,0.826739585885029,0.933022379792203,0.519918976652309,0.165386625526105,0.032094611207321,0.319385829000394,0.127583714967608,0.072014770463847,0.702264525688897,0.327446689965495,0.244361116019576,0.416875829930483,0.210171608015991,0.264865320716356,2.716052325140390,3.024590063473390,1.300838736232150,1.830069529470710,0.628467931315867,0.568439912810144,0.641625396277417,0.378678717318145,1.060680327199370,1.568614324907560,1.523705876199260,0.059947526776280,0.075438274956667,0.418273298359235,0.122944711680204,1.020006984846990,1.449862908131520,0.823660949261906,0.593255373730208,0.413405387320906,0.039236221134116,0.268663212472108,0.495117203827357,5.863249322214330,1.996574332561400,1.255360153092720,1.403671034033690,0.649481333119811,1.419663068449530,2.274931636099840,2.445720712394240,0.499719576066543,1.478408777729210,1.128058018469590,0.220334963578624,1.335678585209890,0.240363207744954,0.266601029676045,0.665907705582760,0.229332332871551,0.461891174834204,0.472722971743629,0.320685178044522,1.205722075400810,1.638043520186040,0.651770982136247,0.230543201467274,0.523820951321060,4.954775159799040,0.314895207872092,0.883445931225315,1.673420177238720,0.617509782766711,1.188690608680360,0.630894261547452,0.443146482685778,0.713283030606870,0.198346812141339,0.190382143114270,12.094271170357800,1.822589616690160,0.617438420114681,0.140559016265874,1.648778405311680,0.380329595298659,0.985440282911700,0.384298921194262,1.074370636718760,0.135875790204128,0.236612374148968,0.244560079694364,1.222329506491970,0.514162520734915,1.159688184590300,0.247836395919277,0.351396541081381,0.650460630418546,0.808289025940250,0.258609353738027,2.370549935344050,1.909711140888650,0.938407329356331,0.900240601306006,0.506063909437634,0.982881943730364,0.107252212957762,0.688650380768331,0.701553614989747,0.083541770123929,1.269499146970540,0.197179412453301,0.254472272463638,0.273159140102966,0.656327674441297,1.579945147238050,0.647642838607578,0.616164686564986,0.167006906325169,1.447483361227330,0.856587747606014,1.549755648818850,0.974715814872607,0.189470967665174,1.088862947931560,0.355515989566413,0.456338414410229,0.567436275969694
